Name  RA   Dec  t0[HJD]  tE[days]    u0    Ibase    Ibase_err
KMT-2024-BLG-3411 17:50:55.74 -28:21:42.88 2460404.82534 19.43 0.007 20.00 None
KMT-2024-BLG-3412 17:55:04.66 -28:48:59.00 2460462.83667 7.57 0.522 20.00 None
KMT-2024-BLG-3413 17:54:15.37 -28:49:49.44 2460512.38166 128.35 0.502 16.14 None
KMT-2024-BLG-3414 17:54:23.63 -28:39:30.17 2460498.70446 12.23 0.025 20.00 None
KMT-2024-BLG-3415 17:58:12.47 -29:57:43.99 2460359.79457 199.99 0.024 19.18 None
KMT-2024-BLG-3416 17:58:04.58 -30:01:48.50 2460577.92786 9.34 0.377 20.00 None
KMT-2024-BLG-3417 17:57:54.52 -29:56:41.89 2460379.50962 38.43 0.088 19.26 None
KMT-2024-BLG-3418 17:57:21.14 -29:47:59.78 2460494.77558 2.71 0.975 18.87 None
KMT-2024-BLG-3419 17:57:27.33 -29:34:28.81 2460399.39877 4.68 0.173 19.86 None
KMT-2024-BLG-3420 17:57:25.31 -29:23:49.70 2460550.64735 112.35 0.639 13.33 None
KMT-2024-BLG-3421 17:56:13.18 -29:29:47.90 2460496.31867 27.21 0.378 19.11 None
KMT-2024-BLG-3422 17:56:25.94 -29:19:32.81 2460523.18685 14.12 0.221 19.38 None
KMT-2024-BLG-3423 17:55:29.96 -29:44:14.50 2460400.65207 4.05 0.682 17.66 None
KMT-2024-BLG-3424 17:54:18.33 -29:50:05.50 2460552.27418 46.68 0.105 18.10 None
KMT-2024-BLG-3425 17:54:28.04 -29:28:34.00 2460407.26622 5.81 0.917 18.93 None
KMT-2024-BLG-3426 17:54:16.81 -29:12:35.50 2460387.48698 1.89 0.584 18.89 None
KMT-2024-BLG-3427 17:53:52.54 -29:39:23.62 2460368.19942 47.50 0.002 16.03 None
KMT-2024-BLG-3428 17:51:53.09 -29:51:26.78 2460438.97226 53.67 0.177 16.35 None
KMT-2024-BLG-3429 17:52:00.03 -29:55:52.61 2460476.16591 3.00 0.881 19.29 None
KMT-2024-BLG-3430 17:51:50.69 -29:29:59.89 2460383.96761 10.09 0.393 19.81 None
KMT-2024-BLG-3431 17:49:25.98 -29:32:50.32 2460381.17737 83.10 0.118 19.39 None
KMT-2024-BLG-3432 17:59:03.56 -27:43:51.38 2460573.98750 18.01 0.004 20.00 None
KMT-2024-BLG-3433 17:59:05.24 -27:33:10.30 2460495.77022 49.09 0.092 20.00 None
KMT-2024-BLG-3434 17:58:34.63 -27:27:51.08 2460368.36084 11.57 0.204 19.50 None
KMT-2024-BLG-3435 17:58:23.48 -27:12:31.61 2460560.59163 6.24 0.772 20.00 None
KMT-2024-BLG-3436 17:58:30.73 -27:10:36.70 2460402.95055 7.03 0.106 20.00 None
KMT-2024-BLG-3437 18:04:39.46 -27:17:27.10 2460408.57397 18.36 0.161 19.39 None
KMT-2024-BLG-3438 18:02:15.18 -27:34:50.41 2460406.45025 4.14 0.204 19.44 None
KMT-2024-BLG-3439 18:04:25.76 -28:50:21.59 2460569.36532 8.16 0.652 19.32 None
KMT-2024-BLG-3440 18:03:07.95 -28:29:40.31 2460377.30681 12.00 0.898 18.33 None
KMT-2024-BLG-3441 18:01:58.07 -28:46:27.70 2460414.55947 52.64 0.525 16.05 None
KMT-2025-BLG-0001 17:52:40.01 -30:42:01.51 60748.35834 9.99 0.839 17.04 None
KMT-2025-BLG-0002 17:51:52.00 -30:24:32.62 60759.52139 33.64 0.157 16.17 None
KMT-2025-BLG-0003 17:56:34.03 -30:11:16.51 60754.72150 41.50 0.266 18.80 None
KMT-2025-BLG-0004 17:58:11.43 -31:23:59.10 60741.30147 7.20 0.388 19.77 None
KMT-2025-BLG-0005 17:53:35.70 -32:09:57.82 60749.16546 44.48 0.114 19.39 None
KMT-2025-BLG-0006 17:52:35.01 -31:22:15.31 60744.35171 6.55 0.108 19.91 None
KMT-2025-BLG-0007 17:53:59.88 -28:46:45.70 60747.87465 7.10 0.436 20.00 None
KMT-2025-BLG-0008 17:59:01.00 -28:13:19.42 60755.56607 20.00 0.289 17.17 None
KMT-2025-BLG-0009 17:56:47.16 -28:40:40.12 60750.32434 7.84 0.721 18.37 None
KMT-2025-BLG-0010 17:58:38.08 -29:09:05.62 60744.54598 19.36 0.398 19.18 None
KMT-2025-BLG-0011 17:54:03.01 -29:45:44.50 60745.80036 16.97 0.083 19.54 None
KMT-2025-BLG-0012 17:53:45.15 -29:27:47.41 60756.03895 13.64 0.449 16.60 None
KMT-2025-BLG-0013 17:53:27.13 -29:47:58.81 60747.22564 12.91 0.026 18.66 None
KMT-2025-BLG-0014 17:53:20.00 -29:23:25.12 60747.67559 37.57 0.143 19.35 None
KMT-2025-BLG-0015 17:53:30.85 -29:07:41.70 60744.82433 14.59 0.100 19.09 None
KMT-2025-BLG-0016 17:50:27.29 -29:57:01.58 60771.78381 33.55 0.357 17.75 None
KMT-2025-BLG-0017 18:01:32.64 -27:41:58.99 60745.32018 199.94 0.016 19.16 None
KMT-2025-BLG-0018 18:01:35.25 -27:18:19.91 60736.70191 14.31 0.061 19.04 None
KMT-2025-BLG-0019 18:00:32.78 -27:38:59.71 60742.86956 18.48 0.009 17.29 None
KMT-2025-BLG-0020 18:00:20.96 -27:28:28.99 60750.60414 8.70 0.239 18.40 None
KMT-2025-BLG-0021 18:00:26.74 -27:16:14.41 60752.49264 34.15 0.012 19.91 None
KMT-2025-BLG-0022 17:59:41.42 -27:13:36.59 60760.38473 46.85 0.475 16.42 None
KMT-2025-BLG-0023 17:58:01.49 -27:40:15.89 60745.54755 199.84 0.007 19.99 None
KMT-2025-BLG-0024 18:06:25.53 -26:58:17.80 60749.51192 13.44 0.321 19.09 None
KMT-2025-BLG-0025 17:59:55.68 -28:34:14.92 60746.20389 36.82 0.026 19.62 None
KMT-2025-BLG-0026 17:27:03.96 -29:16:26.69 60786.47584 22.69 0.087 15.76 None
KMT-2025-BLG-0027 17:24:48.78 -29:13:16.72 60742.58903 6.05 0.280 19.23 None
KMT-2025-BLG-0028 17:24:09.30 -29:15:35.89 60782.67019 97.53 0.047 15.43 None
KMT-2025-BLG-0029 17:23:20.05 -29:11:22.45 60737.82894 16.36 0.057 20.00 None
KMT-2025-BLG-0030 17:30:20.82 -29:28:54.23 60753.97988 43.70 0.054 17.81 None
KMT-2025-BLG-0031 17:29:48.27 -29:44:31.31 60743.33543 46.52 0.278 18.19 None
KMT-2025-BLG-0032 17:29:20.25 -29:22:00.80 60748.13358 43.61 0.002 20.00 None
KMT-2025-BLG-0033 17:30:58.77 -30:58:31.33 60735.20939 3.84 0.043 20.00 None
KMT-2025-BLG-0034 17:28:53.21 -30:20:00.96 60775.63597 199.99 0.004 17.06 None
KMT-2025-BLG-0035 17:24:00.06 -30:15:07.70 60766.95674 57.50 0.042 19.91 None
KMT-2025-BLG-0036 17:27:18.23 -27:38:19.57 60737.90838 43.85 0.101 20.00 None
KMT-2025-BLG-0037 17:31:37.43 -27:02:24.07 60817.71547 93.87 0.101 18.68 None
KMT-2025-BLG-0038 17:30:27.60 -28:47:42.36 60741.31909 25.77 0.278 20.00 None
KMT-2025-BLG-0039 17:27:22.95 -28:12:46.12 60743.08418 49.75 0.163 20.00 None
KMT-2025-BLG-0040 17:26:21.29 -28:43:38.71 60785.16263 48.49 0.450 18.58 None
KMT-2025-BLG-0041 17:26:44.13 -28:28:19.16 60741.00135 9.90 0.401 20.00 None
KMT-2025-BLG-0042 17:39:43.54 -33:21:11.59 60739.24845 74.68 0.070 19.94 None
KMT-2025-BLG-0043 17:34:36.64 -35:07:53.44 60748.72280 77.82 0.127 19.83 None
KMT-2025-BLG-0044 17:35:28.77 -28:37:28.27 60744.79127 9.25 0.169 20.00 None
KMT-2025-BLG-0045 17:33:42.27 -28:12:43.56 60743.80683 19.34 0.187 20.00 None
KMT-2025-BLG-0046 17:40:12.12 -28:26:37.46 60766.75516 57.91 0.088 19.53 None
KMT-2025-BLG-0047 17:39:18.39 -28:06:32.62 60742.96849 17.77 0.285 19.52 None
KMT-2025-BLG-0048 17:37:19.62 -28:35:46.75 60733.83581 14.15 0.904 19.33 None
KMT-2025-BLG-0049 17:34:36.19 -29:52:10.96 60745.32455 7.18 0.342 20.00 None
KMT-2025-BLG-0050 17:32:19.32 -29:55:53.40 60735.71314 8.96 0.165 20.00 None
KMT-2025-BLG-0051 17:34:21.65 -26:37:02.78 60745.48635 13.70 0.547 20.00 None
KMT-2025-BLG-0052 17:40:03.89 -26:32:37.90 60743.36967 25.61 0.118 20.00 None
KMT-2025-BLG-0053 17:39:57.90 -26:21:26.35 60742.98596 9.73 0.033 20.00 None
KMT-2025-BLG-0054 17:40:31.90 -27:35:42.68 60738.11608 3.01 0.499 20.00 None
KMT-2025-BLG-0055 17:40:32.77 -27:16:19.49 60755.96938 26.25 0.197 20.00 None
KMT-2025-BLG-0056 17:35:13.04 -27:45:11.45 60755.26020 11.18 0.335 16.94 None
KMT-2025-BLG-0057 17:34:50.18 -27:10:45.30 60740.35203 6.05 0.562 16.70 None
KMT-2025-BLG-0058 17:34:10.56 -27:19:10.20 60736.52873 7.03 0.667 18.30 None
KMT-2025-BLG-0059 17:32:34.08 -26:55:22.37 60767.10751 28.29 0.689 18.35 None
KMT-2025-BLG-0060 17:38:21.59 -23:41:31.27 60748.01930 37.49 0.108 20.00 None
KMT-2025-BLG-0061 17:37:22.28 -24:01:36.80 60744.87816 23.01 0.107 19.91 None
KMT-2025-BLG-0062 17:40:04.18 -25:26:06.72 60846.28513 197.66 0.693 17.29 None
KMT-2025-BLG-0063 17:39:54.38 -25:26:28.72 60753.89625 29.46 0.139 20.00 None
KMT-2025-BLG-0064 17:34:20.20 -25:14:55.07 60737.44360 9.01 0.023 20.00 None
KMT-2025-BLG-0065 17:41:20.98 -33:09:42.23 60751.24631 10.68 0.451 20.00 None
KMT-2025-BLG-0066 17:45:53.47 -32:52:36.23 60740.36626 25.99 0.144 20.00 None
KMT-2025-BLG-0067 17:45:18.87 -33:34:40.01 60741.31049 16.67 0.829 16.21 None
KMT-2025-BLG-0068 17:44:28.97 -33:27:23.36 60747.05813 16.72 0.284 20.00 None
KMT-2025-BLG-0069 17:44:52.07 -26:12:55.51 60747.64261 19.09 0.091 20.00 None
KMT-2025-BLG-0070 17:43:13.24 -26:28:23.88 60754.41320 28.66 0.197 19.37 None
KMT-2025-BLG-0071 17:44:00.49 -27:01:16.32 60746.62072 42.51 0.073 20.00 None
KMT-2025-BLG-0072 17:46:18.50 -25:25:51.53 60742.44469 39.68 0.029 20.00 None
KMT-2025-BLG-0073 17:46:28.95 -24:45:12.78 60742.56499 34.88 0.011 20.00 None
KMT-2025-BLG-0074 17:44:47.52 -24:43:11.39 60743.24180 10.01 0.107 18.61 None
KMT-2025-BLG-0075 17:43:48.91 -25:18:58.57 60757.01341 30.02 0.088 19.12 None
KMT-2025-BLG-0076 17:49:26.99 -22:09:56.23 60741.08150 29.13 0.165 18.95 None
KMT-2025-BLG-0077 17:58:06.16 -35:29:29.11 60760.20421 20.02 0.667 16.27 None
KMT-2025-BLG-0078 17:53:31.15 -33:55:47.60 60765.86540 23.35 0.788 15.01 None
KMT-2025-BLG-0079 18:00:36.19 -31:55:08.00 60753.07169 27.80 0.513 18.50 None
KMT-2025-BLG-0080 18:08:53.79 -26:34:46.49 60744.12140 10.74 0.376 18.78 None
KMT-2025-BLG-0081 17:42:45.02 -34:38:15.25 60740.49858 6.34 0.391 18.84 None
KMT-2025-BLG-0082 17:41:29.29 -34:58:19.81 60749.09745 27.67 0.386 19.28 None
KMT-2025-BLG-0083 17:47:36.67 -34:50:38.62 60753.80608 50.65 0.455 18.55 None
KMT-2025-BLG-0084 17:44:06.71 -36:03:42.05 60733.69280 34.68 0.106 18.48 None
KMT-2025-BLG-0085 17:41:00.50 -35:54:19.44 60741.62453 44.68 0.046 20.00 None
KMT-2025-BLG-0086 17:51:56.69 -30:22:20.50 60749.45063 16.81 0.149 19.10 None
KMT-2025-BLG-0087 17:52:04.66 -30:25:30.50 60748.87573 13.99 0.209 20.00 None
KMT-2025-BLG-0088 17:50:44.04 -31:36:36.94 60747.51144 24.70 0.074 20.00 None
KMT-2025-BLG-0089 17:51:50.27 -29:02:56.04 60748.94805 17.23 0.347 18.80 None
KMT-2025-BLG-0090 17:57:49.08 -29:04:09.98 60749.55133 18.07 0.089 19.13 None
KMT-2025-BLG-0091 17:57:00.42 -30:05:15.90 60747.94439 28.70 0.085 18.40 None
KMT-2025-BLG-0092 17:56:24.13 -30:09:19.40 60742.27438 18.86 0.036 19.93 None
KMT-2025-BLG-0093 17:56:24.41 -30:05:00.49 60744.09923 18.80 0.009 19.50 None
KMT-2025-BLG-0094 17:56:17.77 -29:48:56.20 60757.15816 31.04 0.167 20.00 None
KMT-2025-BLG-0095 17:55:40.52 -29:12:40.79 60744.83374 24.31 0.182 19.64 None
KMT-2025-BLG-0096 17:54:27.00 -29:36:48.49 60744.86897 18.94 0.024 20.00 None
KMT-2025-BLG-0097 17:49:38.35 -29:55:26.62 60778.79219 99.05 0.135 16.73 None
KMT-2025-BLG-0098 18:04:04.74 -28:33:03.20 60741.79814 44.26 0.057 16.66 None
KMT-2025-BLG-0099 18:00:33.72 -28:24:56.02 60743.99944 4.87 0.123 19.45 None
KMT-2025-BLG-0100 17:53:25.52 -30:36:37.69 60734.75218 20.60 0.601 18.61 None
KMT-2025-BLG-0101 17:49:47.75 -30:51:56.02 60769.52015 57.34 0.115 20.00 None
KMT-2025-BLG-0102 17:57:53.09 -30:44:05.21 60754.80188 11.61 0.493 17.92 None
KMT-2025-BLG-0103 17:59:11.51 -31:58:12.50 60780.70917 72.88 0.208 17.38 None
KMT-2025-BLG-0104 17:50:58.75 -28:02:35.74 60749.58783 1.83 0.595 20.00 None
KMT-2025-BLG-0105 17:54:17.13 -29:54:22.28 60753.17236 7.10 0.434 19.93 None
KMT-2025-BLG-0106 17:52:08.57 -29:20:06.61 60753.42475 23.45 0.064 19.91 None
KMT-2025-BLG-0107 17:51:10.17 -29:04:25.93 60762.84078 103.42 0.053 20.00 None
KMT-2025-BLG-0108 17:58:55.92 -27:19:17.51 60749.89546 3.11 0.677 18.32 None
KMT-2025-BLG-0109 17:57:22.68 -27:50:15.22 60763.84432 31.42 0.270 18.82 None
KMT-2025-BLG-0110 18:03:25.84 -28:22:50.59 60757.47326 50.12 0.174 18.89 None
KMT-2025-BLG-0111 18:03:19.40 -28:04:39.40 60761.79723 57.02 0.122 18.95 None
KMT-2025-BLG-0112 18:02:19.34 -28:05:41.21 60749.41387 9.84 0.510 20.00 None
KMT-2025-BLG-0113 17:23:25.17 -30:18:23.58 60749.08340 6.84 0.215 20.00 None
KMT-2025-BLG-0114 17:36:29.94 -27:53:42.58 60748.60911 4.52 0.131 20.00 None
KMT-2025-BLG-0115 17:32:41.57 -28:18:29.02 60749.61718 33.67 0.038 20.00 None
KMT-2025-BLG-0116 17:37:40.25 -23:53:24.68 60751.01292 23.17 0.002 20.00 None
KMT-2025-BLG-0117 17:43:15.21 -26:23:54.17 60746.04180 41.00 0.116 18.57 None
KMT-2025-BLG-0118 17:46:31.86 -26:01:16.25 60748.26362 67.21 0.053 20.00 None
KMT-2025-BLG-0119 17:43:44.05 -27:21:18.83 60787.47509 199.99 0.097 18.62 None
KMT-2025-BLG-0120 17:43:18.57 -23:57:33.59 60761.60724 37.92 0.494 19.52 None
KMT-2025-BLG-0121 17:48:38.01 -23:59:55.68 60755.13708 9.17 0.115 16.97 None
KMT-2025-BLG-0122 17:46:35.09 -24:24:42.77 60748.18486 191.35 0.023 20.00 None
KMT-2025-BLG-0123 17:44:26.75 -25:26:58.88 60747.02341 26.68 0.045 20.00 None
KMT-2025-BLG-0124 17:43:29.71 -25:29:40.06 60803.91888 60.81 0.230 18.20 None
KMT-2025-BLG-0125 17:48:24.33 -21:45:26.46 60753.21387 6.16 0.685 17.78 None
KMT-2025-BLG-0126 17:47:50.73 -23:29:33.79 60752.75505 32.94 0.045 16.65 None
KMT-2025-BLG-0127 17:54:08.83 -34:38:55.00 60752.30271 20.48 0.196 18.92 None
KMT-2025-BLG-0128 18:13:48.93 -26:13:10.88 60751.53543 49.00 0.024 19.99 None
KMT-2025-BLG-0129 18:11:53.05 -26:23:38.29 60759.96206 22.18 0.497 19.95 None
KMT-2025-BLG-0130 18:11:02.67 -26:29:34.91 60751.05829 4.86 0.598 18.22 None
KMT-2025-BLG-0131 17:59:28.41 -31:18:32.11 60773.83319 158.96 0.039 19.81 None
KMT-2025-BLG-0132 18:03:13.96 -33:08:48.41 60752.81654 5.76 0.014 17.57 None
KMT-2025-BLG-0133 17:39:43.04 -34:38:56.11 60751.93119 8.27 0.059 20.00 None
KMT-2025-BLG-0134 17:51:59.47 -30:52:53.00 60768.39739 58.89 0.110 17.79 None
KMT-2025-BLG-0135 17:52:08.65 -30:23:04.70 60751.06340 16.47 0.988 17.21 None
KMT-2025-BLG-0136 17:53:42.32 -31:38:39.19 60748.61231 14.55 0.228 20.00 None
KMT-2025-BLG-0137 17:53:38.29 -29:03:20.48 60764.01122 57.38 0.468 17.27 None
KMT-2025-BLG-0138 17:52:02.77 -28:29:56.87 60762.09593 27.51 0.183 20.00 None
KMT-2025-BLG-0139 17:57:04.36 -28:24:32.80 60752.38200 21.33 0.164 20.00 None
KMT-2025-BLG-0140 17:56:18.83 -28:50:46.72 60752.90930 12.46 0.011 19.21 None
KMT-2025-BLG-0141 17:58:31.95 -29:27:40.28 60749.10572 88.27 0.027 18.08 None
KMT-2025-BLG-0142 17:54:35.72 -29:29:07.58 60750.83730 18.13 0.186 18.90 None
KMT-2025-BLG-0143 17:58:58.05 -27:46:52.00 60751.98043 10.34 0.010 19.60 None
KMT-2025-BLG-0144 17:59:57.89 -28:15:32.69 60749.74362 24.76 0.177 19.45 None
KMT-2025-BLG-0145 17:58:19.37 -28:58:22.69 60751.41777 7.15 0.189 19.71 None
KMT-2025-BLG-0146 17:57:21.41 -28:25:10.88 60756.75678 12.38 0.539 19.49 None
KMT-2025-BLG-0147 17:49:50.25 -29:51:24.08 60762.62449 58.77 0.402 18.40 None
KMT-2025-BLG-0148 18:05:33.79 -27:15:46.58 60755.15279 5.52 0.076 19.15 None
KMT-2025-BLG-0149 17:45:34.88 -33:40:47.39 60763.78020 76.39 0.117 16.18 None
KMT-2025-BLG-0150 17:55:36.23 -34:55:10.81 60781.20297 60.83 0.153 19.04 None
KMT-2025-BLG-0151 17:48:09.41 -35:02:09.82 60751.38224 13.28 0.063 15.36 None
KMT-2025-BLG-0152 17:47:59.39 -34:42:26.71 60762.63830 29.67 0.470 18.92 None
KMT-2025-BLG-0153 17:53:52.11 -30:31:00.52 60753.90739 19.20 0.004 19.06 None
KMT-2025-BLG-0154 17:52:12.48 -30:10:41.30 60752.27146 95.75 0.003 18.34 None
KMT-2025-BLG-0155 17:52:53.82 -29:47:43.19 60761.15537 29.60 0.100 19.68 None
KMT-2025-BLG-0156 18:01:35.94 -29:15:31.90 60753.10896 39.50 0.038 19.99 None
KMT-2025-BLG-0157 18:04:20.88 -29:22:51.31 60769.38090 22.75 0.568 15.28 None
KMT-2025-BLG-0158 18:06:39.88 -30:23:53.20 60765.39162 16.54 0.744 17.83 None
KMT-2025-BLG-0159 17:26:58.47 -29:30:42.91 60752.36309 41.71 0.114 19.61 None
KMT-2025-BLG-0160 17:22:56.69 -29:15:41.94 60760.02937 35.06 0.190 20.00 None
KMT-2025-BLG-0161 17:36:25.18 -33:58:26.26 60761.95637 7.74 0.923 20.00 None
KMT-2025-BLG-0162 17:39:44.97 -34:42:11.88 60799.21937 37.75 0.150 18.12 None
KMT-2025-BLG-0163 17:39:28.29 -23:55:22.91 60794.04111 37.73 0.234 17.86 None
KMT-2025-BLG-0164 17:39:54.01 -25:00:56.84 60773.45171 28.99 0.501 18.33 None
KMT-2025-BLG-0165 17:42:42.99 -33:45:38.59 60766.57810 35.88 0.190 19.35 None
KMT-2025-BLG-0166 17:49:31.29 -35:38:06.61 60751.67215 72.12 0.084 18.94 None
KMT-2025-BLG-0167 17:58:02.41 -30:13:15.38 60754.95054 13.27 0.167 17.84 None
KMT-2025-BLG-0168 17:58:06.94 -31:31:43.90 60755.16893 7.67 0.564 20.00 None
KMT-2025-BLG-0169 17:57:38.09 -31:38:04.81 60761.72784 16.53 0.257 20.00 None
KMT-2025-BLG-0170 17:53:15.29 -29:29:58.49 60754.12046 1.08 0.399 18.46 None
KMT-2025-BLG-0171 17:58:36.57 -30:18:46.40 60789.15672 23.84 0.403 16.55 None
KMT-2025-BLG-0172 18:00:16.74 -30:28:04.51 60758.49235 133.02 0.007 18.14 None
KMT-2025-BLG-0173 17:31:00.63 -29:14:25.48 60754.10215 10.98 0.811 20.00 None
KMT-2025-BLG-0174 17:30:09.86 -30:09:33.48 60765.71527 39.75 0.417 19.78 None
KMT-2025-BLG-0175 17:35:44.26 -28:37:57.29 60753.53851 15.77 0.497 20.00 None
KMT-2025-BLG-0176 17:36:21.00 -26:34:16.97 60755.70318 12.51 0.075 20.00 None
KMT-2025-BLG-0177 17:33:57.69 -27:41:32.78 60755.41888 7.37 0.835 19.61 None
KMT-2025-BLG-0178 17:40:55.88 -33:38:48.95 60781.58973 36.11 0.443 18.62 None
KMT-2025-BLG-0179 17:46:25.20 -26:38:12.16 60772.04054 21.79 0.033 19.02 None
KMT-2025-BLG-0180 17:48:32.72 -23:54:46.26 60755.62199 7.05 0.714 20.00 None
KMT-2025-BLG-0181 17:52:54.21 -33:04:06.31 60754.87220 18.09 0.073 19.29 None
KMT-2025-BLG-0182 18:12:36.24 -28:32:49.60 60757.89734 8.81 0.130 18.40 None
KMT-2025-BLG-0183 17:58:43.39 -30:14:03.01 60754.42063 6.31 0.020 20.00 None
KMT-2025-BLG-0184 17:57:11.62 -30:25:44.62 60778.17267 27.94 0.693 18.14 None
KMT-2025-BLG-0185 17:57:08.24 -31:27:54.79 60788.13852 62.89 0.756 16.84 None
KMT-2025-BLG-0186 17:53:06.89 -31:29:00.89 60772.97441 199.94 0.005 20.00 None
KMT-2025-BLG-0187 17:54:53.30 -28:33:27.86 60752.99027 18.35 0.541 19.99 None
KMT-2025-BLG-0188 17:56:56.32 -29:30:40.21 60760.48325 9.41 0.149 19.94 None
KMT-2025-BLG-0189 17:55:04.89 -29:12:55.58 60827.15491 130.50 0.685 15.51 None
KMT-2025-BLG-0190 18:00:50.51 -28:11:52.30 60747.30606 19.92 0.516 19.67 None
KMT-2025-BLG-0191 18:02:09.31 -29:12:18.11 60761.75102 29.11 0.052 16.81 None
KMT-2025-BLG-0192 18:06:51.20 -29:33:47.59 60757.19253 3.32 0.477 17.51 None
KMT-2025-BLG-0193 17:50:24.97 -23:27:43.74 60756.75090 12.26 0.126 20.00 None
KMT-2025-BLG-0194 17:44:10.68 -23:34:58.51 60756.55241 31.00 0.086 19.67 None
KMT-2025-BLG-0195 17:58:01.05 -31:19:48.50 60759.72586 5.25 0.838 19.64 None
KMT-2025-BLG-0196 17:50:51.45 -28:49:09.95 60757.61927 63.44 0.002 18.60 None
KMT-2025-BLG-0197 17:55:14.76 -28:07:32.84 60759.00952 9.84 0.499 19.19 None
KMT-2025-BLG-0198 17:52:42.91 -28:43:27.77 60759.17341 4.71 0.052 18.74 None
KMT-2025-BLG-0199 17:57:05.79 -28:18:47.20 60760.32467 7.83 0.279 20.00 None
KMT-2025-BLG-0200 17:55:52.51 -28:54:38.52 60770.02468 21.23 0.692 18.78 None
KMT-2025-BLG-0201 17:54:57.11 -30:01:49.01 60769.46626 45.66 0.008 16.21 None
KMT-2025-BLG-0202 17:52:51.21 -29:09:49.10 60788.87763 63.20 0.662 17.94 None
KMT-2025-BLG-0203 17:51:48.19 -29:16:19.81 60769.15318 16.40 0.717 19.98 None
KMT-2025-BLG-0204 18:00:52.66 -29:15:09.40 60760.24732 9.95 0.168 19.78 None
KMT-2025-BLG-0205 18:08:28.93 -30:41:16.80 60764.71393 9.14 0.354 18.57 None
KMT-2025-BLG-0206 17:36:39.14 -28:06:53.86 60757.58406 19.22 0.062 20.00 None
KMT-2025-BLG-0207 17:32:55.76 -28:15:42.80 60760.42413 21.42 0.004 20.00 None
KMT-2025-BLG-0208 17:44:49.56 -24:22:31.40 60767.77115 21.56 0.060 19.73 None
KMT-2025-BLG-0209 17:46:32.96 -24:29:49.67 60766.25149 20.45 0.165 16.62 None
KMT-2025-BLG-0210 17:46:18.47 -23:31:31.69 60757.53760 5.30 0.056 19.10 None
KMT-2025-BLG-0211 17:46:07.46 -35:10:19.31 60759.19561 2.96 0.065 19.59 None
KMT-2025-BLG-0212 17:57:18.98 -28:22:36.98 60758.20113 3.83 0.651 19.35 None
KMT-2025-BLG-0213 17:55:23.84 -28:20:39.41 60767.59305 13.85 0.032 15.63 None
KMT-2025-BLG-0214 17:39:49.81 -27:01:53.69 60774.32443 45.64 0.136 20.00 None
KMT-2025-BLG-0215 17:39:02.52 -24:06:47.81 60764.34742 46.99 0.264 20.00 None
KMT-2025-BLG-0216 17:48:03.13 -33:20:27.89 60775.03306 18.82 0.329 18.53 None
KMT-2025-BLG-0217 17:43:41.41 -34:17:35.41 60766.51481 38.24 0.289 19.60 None
KMT-2025-BLG-0218 17:52:34.08 -34:31:57.22 60767.34277 15.30 0.125 17.32 None
KMT-2025-BLG-0219 18:11:42.73 -23:34:48.94 60764.01631 58.94 0.138 19.23 None
KMT-2025-BLG-0220 17:52:14.17 -23:13:47.17 60966.77176 169.67 0.003 16.31 None
KMT-2025-BLG-0221 18:00:10.79 -28:58:30.00 60762.14334 10.18 0.238 20.00 None
KMT-2025-BLG-0222 17:54:03.06 -30:37:14.41 60772.79390 49.23 0.067 19.81 None
KMT-2025-BLG-0223 17:53:47.69 -29:31:26.80 60776.50619 53.00 0.616 18.30 None
KMT-2025-BLG-0224 18:00:27.70 -28:50:43.51 60776.45548 49.88 0.498 17.33 None
KMT-2025-BLG-0225 17:33:49.17 -27:29:27.10 60759.25106 51.85 0.169 20.00 None
KMT-2025-BLG-0226 17:46:56.65 -33:36:44.10 60764.44322 22.07 0.108 19.14 None
KMT-2025-BLG-0227 17:42:12.06 -33:32:35.77 60775.82490 61.84 0.325 20.00 None
KMT-2025-BLG-0228 17:43:55.67 -26:09:15.70 60763.64889 19.91 0.915 16.06 None
KMT-2025-BLG-0229 17:42:08.34 -27:27:27.83 60769.01120 20.69 0.997 17.84 None
KMT-2025-BLG-0230 17:46:28.43 -23:33:59.62 60818.32570 73.17 0.270 16.70 None
KMT-2025-BLG-0231 17:49:46.36 -33:02:45.60 60762.32551 6.54 0.883 18.93 None
KMT-2025-BLG-0232 18:00:44.55 -31:11:01.50 60772.20947 200.00 0.003 17.27 None
KMT-2025-BLG-0233 18:08:27.58 -25:13:39.11 60762.41552 10.11 0.418 19.29 None
KMT-2025-BLG-0234 17:54:33.07 -28:37:07.46 60789.40612 37.21 0.473 18.70 None
KMT-2025-BLG-0235 17:56:04.96 -29:57:08.71 60786.45873 53.80 0.445 18.80 None
KMT-2025-BLG-0236 18:01:05.68 -28:57:32.29 60763.34405 21.02 0.022 19.12 None
KMT-2025-BLG-0237 17:30:42.53 -30:09:50.69 60776.97691 30.42 0.599 19.08 None
KMT-2025-BLG-0238 17:23:04.94 -27:56:08.27 60772.23110 12.25 0.909 17.14 None
KMT-2025-BLG-0239 17:33:47.27 -34:11:53.70 60762.92087 30.70 0.194 20.00 None
KMT-2025-BLG-0240 17:40:16.48 -27:10:09.55 60796.63357 34.23 0.753 17.50 None
KMT-2025-BLG-0241 17:34:42.41 -26:55:40.91 60786.98018 17.41 0.552 17.41 None
KMT-2025-BLG-0242 17:32:24.64 -27:44:24.22 60813.40981 39.70 0.163 17.17 None
