Name  RA   Dec  t0[HJD]  tE[days]    u0    Ibase    Ibase_err
OGLE-2016-BLG-0492 17:58:54.73 -34:30:13.4 2457474.590 72.61 0.054 20.447 22.116
OGLE-2016-BLG-0493 18:05:46.02 -27:28:14.1 2457457.504 30.94 1.770 17.562 17.562
OGLE-2016-BLG-0494 18:04:41.42 -28:43:29.0 2457463.604 12.52 1.498 18.161 18.161
OGLE-2016-BLG-0495 18:15:25.94 -30:42:23.0 2457571.348 88.63 0.502 17.992 17.992
OGLE-2016-BLG-0496 17:43:26.41 -22:14:21.3 2457476.173 57.43 0.223 18.787 20.470
OGLE-2016-BLG-0497 17:44:58.22 -21:58:53.0 2457498.881 41.97 0.797 18.621 18.621
OGLE-2016-BLG-0498 17:45:52.77 -25:01:42.1 2457466.328 22.52 0.163 19.713 20.619
OGLE-2016-BLG-0499 17:45:30.57 -24:08:39.7 2457504.047 33.50 0.129 18.211 18.211
OGLE-2016-BLG-0500 17:50:06.32 -22:02:28.2 2457473.338 34.95 0.604 19.844 19.844
OGLE-2016-BLG-0501 17:38:04.11 -28:43:43.4 2457472.821 14.23 0.029 18.355 20.451
OGLE-2016-BLG-0502 17:43:45.66 -32:27:54.2 2457467.018 11.62 0.600 19.318 19.318
OGLE-2016-BLG-0503 17:31:15.19 -30:01:02.6 2457454.644 73.71 0.418 18.683 18.683
OGLE-2016-BLG-0504 17:30:20.95 -29:54:58.3 2457434.811 35.24 0.000 18.979 18.979
OGLE-2016-BLG-0505 17:54:01.37 -29:00:08.9 2457471.194 13.93 1.843 15.766 15.766
OGLE-2016-BLG-0506 18:00:41.82 -27:47:59.4 2457471.357 0.974 0.678 18.048 18.048
OGLE-2016-BLG-0507 18:01:38.02 -26:59:09.8 2457473.368 9.340 0.140 20.215 20.215
OGLE-2016-BLG-0508 18:02:40.45 -29:04:40.1 2457475.948 31.28 0.568 19.415 19.415
OGLE-2016-BLG-0509 17:37:04.81 -27:03:23.4 2457470.265 5.779 0.493 20.197 20.197
OGLE-2016-BLG-0510 17:36:40.70 -28:08:50.1 2457473.226 2.261 1.013 17.247 17.247
OGLE-2016-BLG-0511 17:52:58.20 -29:09:27.3 2457475.424 5.152 0.703 18.416 18.416
OGLE-2016-BLG-0512 17:53:34.30 -29:14:06.5 2457473.443 17.17 0.788 19.012 19.012
OGLE-2016-BLG-0513 17:57:10.13 -31:39:20.9 2457504.323 94.35 0.319 16.830 19.485
OGLE-2016-BLG-0514 18:04:40.76 -27:34:04.4 2457473.577 2.628 0.268 20.226 20.226
OGLE-2016-BLG-0515 18:21:25.75 -24:31:10.0 2457546.811 67.52 0.233 18.492 18.492
OGLE-2016-BLG-0516 18:09:14.85 -32:43:10.9 2457469.430 25.60 0.880 18.946 18.946
OGLE-2016-BLG-0517 18:08:36.85 -32:53:04.3 2457460.172 29.02 1.169 19.015 19.015
OGLE-2016-BLG-0518 18:06:01.67 -33:53:53.7 2457475.920 34.97 0.156 20.571 20.571
OGLE-2016-BLG-0519 17:43:54.96 -35:54:46.5 2457562.932 60.15 1.314 15.742 15.742
OGLE-2016-BLG-0520 17:41:46.52 -25:35:05.1 2457471.851 74.98 0.913 19.314 19.314
OGLE-2016-BLG-0521 17:53:49.15 -28:53:55.8 2457474.672 11.44 0.058 18.335 20.624
OGLE-2016-BLG-0522 17:23:03.29 -28:33:59.1 2457484.551 11.21 0.113 17.951 17.951
OGLE-2016-BLG-0523 17:56:52.92 -28:34:12.4 2457474.837 2.053 0.939 17.806 17.806
OGLE-2016-BLG-0524 18:00:15.31 -29:08:36.4 2457576.613 54.03 0.267 14.993 15.133
OGLE-2016-BLG-0525 17:56:09.27 -30:01:27.6 2457484.795 18.83 0.465 19.326 19.326
OGLE-2016-BLG-0526 18:05:10.63 -28:51:30.7 2457507.798 23.11 0.343 17.757 17.938
OGLE-2016-BLG-0527 18:02:54.55 -28:51:04.5 2457551.288 49.94 0.942 16.468 16.468
OGLE-2016-BLG-0528 18:03:16.84 -30:06:51.1 2457479.100 32.93 0.000 18.805 19.859
OGLE-2016-BLG-0529 18:05:04.18 -29:18:10.5 2457476.135 6.351 0.965 18.144 18.144
OGLE-2016-BLG-0530 18:11:08.79 -26:48:15.0 2457475.153 4.042 0.576 18.690 18.690
OGLE-2016-BLG-0531 18:07:42.38 -27:28:51.3 2457481.168 78.99 0.649 19.690 19.690
OGLE-2016-BLG-0532 18:11:40.85 -26:15:41.4 2457478.051 16.42 0.652 19.105 19.105
OGLE-2016-BLG-0533 17:45:51.66 -33:58:44.6 2457474.765 15.33 0.195 19.986 19.986
OGLE-2016-BLG-0534 17:37:31.55 -34:17:59.5 2457591.648 82.41 0.599 17.793 17.793
OGLE-2016-BLG-0535 17:39:21.29 -21:04:33.9 2457505.806 64.25 0.083 19.692 19.692
OGLE-2016-BLG-0536 17:40:18.59 -23:56:36.9 2457477.456 9.091 0.366 17.862 17.862
OGLE-2016-BLG-0537 17:59:55.75 -26:48:13.3 2457471.405 9.477 0.259 16.739 16.739
OGLE-2016-BLG-0538 17:29:59.58 -30:16:16.8 2457469.752 20.21 0.454 20.130 20.130
OGLE-2016-BLG-0539 17:59:41.55 -34:14:16.9 2457475.696 6.534 0.307 14.965 16.015
OGLE-2016-BLG-0540 18:19:45.79 -23:33:53.9 2457474.434 5.434 0.445 19.609 19.609
OGLE-2016-BLG-0541 18:06:42.19 -31:30:47.8 2457479.728 15.91 0.339 19.035 19.035
OGLE-2016-BLG-0542 18:07:31.28 -25:34:31.0 2457473.064 12.96 1.414 17.913 17.913
OGLE-2016-BLG-0543 17:45:10.81 -26:20:59.2 2457507.697 37.47 1.047 17.527 17.527
OGLE-2016-BLG-0544 18:02:30.05 -31:08:05.2 2457491.334 22.51 1.529 17.465 17.465
OGLE-2016-BLG-0545 18:11:50.23 -23:16:19.7 2457494.872 18.33 0.064 20.720 20.720
OGLE-2016-BLG-0546 18:03:43.08 -28:43:21.1 2457499.681 26.57 0.601 17.142 18.224
OGLE-2016-BLG-0547 17:52:26.74 -29:13:32.0 2457488.378 9.363 1.821 15.496 15.496
OGLE-2016-BLG-0548 17:58:39.88 -28:31:47.5 2457530.320 279.9 0.004 17.440 20.882
OGLE-2016-BLG-0549 17:57:50.92 -28:19:50.8 2457493.831 18.97 0.125 14.942 17.361
OGLE-2016-BLG-0550 17:56:52.77 -30:12:06.4 2457479.847 7.797 0.180 16.385 19.739
OGLE-2016-BLG-0551 18:04:47.15 -28:06:28.2 2457486.796 15.39 0.035 16.234 18.795
OGLE-2016-BLG-0552 18:17:47.72 -26:57:11.9 2457485.467 14.85 0.156 17.978 17.978
OGLE-2016-BLG-0553 17:53:27.04 -29:02:36.0 2457491.754 33.28 0.641 18.347 19.400
OGLE-2016-BLG-0554 17:51:29.85 -28:54:19.8 2457487.910 12.49 0.140 20.122 20.650
OGLE-2016-BLG-0555 17:51:28.61 -28:51:31.1 2457491.004 20.98 0.410 19.814 19.814
OGLE-2016-BLG-0556 17:54:32.40 -28:33:44.6 2457480.019 6.543 1.404 17.981 17.981
OGLE-2016-BLG-0557 17:54:24.63 -30:24:25.0 2457484.788 5.224 1.720 15.409 15.409
OGLE-2016-BLG-0558 17:57:45.25 -28:20:08.2 2457487.852 11.92 0.125 18.381 19.614
OGLE-2016-BLG-0559 17:56:51.39 -28:27:44.5 2457505.295 8.199 0.342 17.843 17.843
OGLE-2016-BLG-0560 17:56:07.12 -27:49:31.4 2457510.192 160.1 0.080 20.635 21.633
OGLE-2016-BLG-0561 17:59:43.06 -29:44:58.3 2457494.433 14.41 0.479 18.933 18.933
OGLE-2016-BLG-0562 18:05:34.13 -27:39:39.2 2457495.893 101.8 0.006 18.455 22.255
OGLE-2016-BLG-0563 18:03:45.18 -29:12:03.3 2457498.957 24.52 0.319 18.476 19.348
OGLE-2016-BLG-0564 18:01:04.25 -28:59:30.4 2457491.520 33.25 0.358 18.435 19.697
OGLE-2016-BLG-0565 18:03:48.96 -28:46:23.6 2457483.331 13.50 1.130 18.242 18.242
OGLE-2016-BLG-0566 18:02:42.78 -28:25:21.7 2457501.244 31.21 0.172 19.153 19.153
OGLE-2016-BLG-0567 18:07:48.92 -27:17:36.2 2457499.353 44.44 0.953 18.738 18.738
OGLE-2016-BLG-0568 18:07:31.36 -25:55:50.9 2457509.888 31.11 1.686 16.000 16.000
OGLE-2016-BLG-0569 17:45:38.38 -36:21:57.0 2457554.475 114.0 0.599 19.135 19.135
OGLE-2016-BLG-0570 17:50:44.05 -24:30:27.3 2457529.304 70.21 0.044 19.514 19.514
OGLE-2016-BLG-0571 17:56:35.12 -22:42:00.1 2457493.122 53.60 0.175 20.679 20.679
OGLE-2016-BLG-0572 17:57:40.28 -28:51:53.1 2457475.958 7.207 0.007 19.860 20.839
OGLE-2016-BLG-0573 18:05:03.10 -29:12:10.8 2457485.405 26.77 0.178 20.063 20.507
OGLE-2016-BLG-0574 17:53:02.10 -29:10:52.3 2457488.973 4.343 0.862 18.289 18.289
OGLE-2016-BLG-0575 17:52:26.75 -29:13:31.9 2457488.347 9.665 1.825 15.493 15.493
OGLE-2016-BLG-0576 18:00:14.13 -27:58:25.5 2457529.451 34.86 1.212 17.302 17.302
OGLE-2016-BLG-0577 18:00:10.09 -29:20:18.8 2457585.708 142.8 1.189 18.398 18.398
OGLE-2016-BLG-0578 17:56:56.60 -29:22:54.8 2457493.064 13.58 0.227 19.854 19.854
OGLE-2016-BLG-0579 17:57:50.67 -28:58:21.8 2457490.757 33.38 0.068 19.126 21.352
OGLE-2016-BLG-0580 17:54:52.55 -28:57:16.1 2457488.216 47.56 0.927 18.838 18.838
OGLE-2016-BLG-0581 17:57:34.20 -28:47:18.6 2457493.076 40.51 1.803 16.458 16.458
OGLE-2016-BLG-0582 17:57:30.52 -29:58:46.7 2457492.033 6.427 0.407 17.771 17.771
OGLE-2016-BLG-0583 18:02:49.80 -27:18:23.2 2457488.003 24.56 0.175 20.230 21.800
OGLE-2016-BLG-0584 18:03:02.97 -28:24:20.8 2457489.706 13.89 1.052 18.381 18.381
OGLE-2016-BLG-0585 18:02:22.42 -31:32:08.7 2457485.001 15.83 0.131 18.642 18.642
OGLE-2016-BLG-0586 18:19:25.74 -24:50:56.8 2457544.701 49.99 0.117 17.724 17.724
OGLE-2016-BLG-0587 17:54:37.12 -31:16:11.0 2457491.191 54.15 0.239 19.064 21.238
OGLE-2016-BLG-0588 17:51:13.80 -31:09:18.7 2457484.774 9.590 0.211 20.166 20.166
OGLE-2016-BLG-0589 17:53:20.69 -30:55:57.6 2457488.568 3.779 1.005 16.209 16.209
OGLE-2016-BLG-0590 17:37:53.48 -27:05:31.2 2457483.472 22.00 0.052 19.292 21.587
OGLE-2016-BLG-0591 17:43:27.94 -23:22:29.4 2457487.976 14.11 0.194 17.520 17.520
OGLE-2016-BLG-0592 17:52:27.78 -28:56:44.3 2457487.381 17.59 0.014 20.102 21.577
OGLE-2016-BLG-0593 17:55:27.93 -29:43:22.6 2457503.276 65.30 0.060 20.167 20.329
OGLE-2016-BLG-0594 17:56:00.11 -28:36:17.0 2457490.012 5.345 1.493 17.008 17.008
OGLE-2016-BLG-0595 17:59:15.50 -31:14:25.4 2457486.611 21.08 0.430 19.434 19.434
OGLE-2016-BLG-0596 17:51:12.81 -30:50:59.4 2457486.735 74.80 0.010 18.959 21.731
OGLE-2016-BLG-0597 18:07:49.92 -25:34:42.4 2457503.323 19.05 0.076 18.032 18.032
OGLE-2016-BLG-0598 17:34:59.99 -26:35:55.7 2457482.284 5.872 0.454 19.841 19.841
OGLE-2016-BLG-0599 17:38:34.26 -22:58:32.3 2457499.109 16.40 0.350 16.642 16.642
OGLE-2016-BLG-0600 17:51:29.86 -28:54:20.4 2457488.020 13.06 0.133 20.097 20.571
OGLE-2016-BLG-0601 17:58:24.27 -28:32:41.5 2457488.414 5.775 0.390 18.997 19.960
OGLE-2016-BLG-0602 17:57:03.81 -28:16:03.3 2457510.615 55.05 0.243 17.428 20.063
OGLE-2016-BLG-0603 17:59:43.82 -29:31:13.7 2457488.743 4.606 1.247 18.255 18.255
OGLE-2016-BLG-0604 18:05:15.79 -28:37:27.7 2457491.105 4.391 0.140 18.466 18.466
OGLE-2016-BLG-0605 17:49:17.69 -32:49:06.4 2457490.970 35.75 0.336 19.915 19.915
OGLE-2016-BLG-0606 18:08:43.59 -34:18:27.6 2457501.257 16.79 1.192 17.383 17.383
OGLE-2016-BLG-0607 17:40:02.36 -34:00:27.2 2457477.057 17.84 0.061 20.411 20.411
OGLE-2016-BLG-0608 17:42:59.60 -27:44:31.2 2457485.062 6.234 0.264 18.819 18.819
OGLE-2016-BLG-0609 17:59:03.82 -30:36:17.5 2457495.003 46.40 0.074 20.215 20.215
OGLE-2016-BLG-0610 17:53:48.98 -29:05:07.8 2457498.222 22.85 0.576 18.604 19.440
OGLE-2016-BLG-0611 17:53:10.80 -29:04:11.9 2457488.615 0.521 0.197 19.835 19.835
OGLE-2016-BLG-0612 17:54:54.01 -29:36:58.9 2457488.239 10.45 0.012 19.615 21.169
OGLE-2016-BLG-0613 17:57:02.50 -28:06:58.2 2457494.667 21.04 0.034 19.415 21.872
OGLE-2016-BLG-0614 17:54:59.98 -28:16:23.2 2457488.396 14.47 0.219 19.106 21.199
OGLE-2016-BLG-0615 17:57:09.45 -27:57:17.9 2457496.234 9.079 1.473 17.858 17.858
OGLE-2016-BLG-0616 17:57:59.74 -29:39:22.0 2457490.433 3.609 0.065 19.346 20.480
OGLE-2016-BLG-0617 17:56:52.67 -29:25:35.7 2457488.969 4.648 0.164 19.786 21.240
OGLE-2016-BLG-0618 18:04:33.48 -28:52:10.8 2457510.862 19.22 0.209 18.653 18.653
OGLE-2016-BLG-0619 18:04:10.98 -28:45:13.6 2457496.560 32.23 0.020 19.113 20.250
OGLE-2016-BLG-0620 18:11:21.81 -26:50:24.1 2457534.708 29.86 0.467 15.607 15.995
OGLE-2016-BLG-0621 18:15:17.71 -24:14:01.3 2457508.224 22.42 1.182 16.308 16.308
OGLE-2016-BLG-0622 17:33:39.50 -27:44:59.9 2457491.624 10.27 1.431 17.778 17.778
OGLE-2016-BLG-0623 17:32:20.78 -27:29:55.9 2457487.281 129.9 0.000 20.514 23.176
OGLE-2016-BLG-0624 17:15:43.18 -29:18:44.1 2457484.588 18.01 0.628 19.014 19.014
OGLE-2016-BLG-0625 17:47:14.72 -23:34:43.5 2457482.787 4.050 0.106 18.495 18.495
OGLE-2016-BLG-0626 17:56:00.07 -28:36:17.6 2457490.440 10.91 0.138 19.558 20.543
OGLE-2016-BLG-0627 17:56:00.08 -28:36:17.6 2457490.442 11.50 0.145 19.673 20.638
OGLE-2016-BLG-0628 17:48:53.50 -33:31:06.4 2457486.018 6.035 0.495 19.272 19.272
OGLE-2016-BLG-0629 17:57:29.87 -30:07:19.5 2457498.335 15.92 0.755 18.134 18.134
OGLE-2016-BLG-0630 18:00:21.95 -27:28:39.1 2457492.069 5.503 1.079 18.253 18.253
OGLE-2016-BLG-0631 17:55:03.87 -31:05:13.3 2457523.705 31.22 0.525 16.514 17.437
OGLE-2016-BLG-0632 17:42:06.60 -35:01:07.0 2457499.871 26.36 0.182 19.978 19.978
OGLE-2016-BLG-0633 17:36:44.88 -27:03:33.0 2457496.385 8.825 0.127 19.203 19.203
OGLE-2016-BLG-0634 17:34:39.35 -28:32:15.8 2457485.370 19.80 0.368 20.518 20.518
OGLE-2016-BLG-0635 17:51:03.40 -28:05:00.8 2457508.384 515.2 0.394 18.651 21.447
OGLE-2016-BLG-0636 17:51:28.34 -29:51:19.2 2457481.571 28.68 1.045 18.913 18.913
OGLE-2016-BLG-0637 17:51:16.45 -29:30:04.0 2457488.982 8.490 0.727 18.932 18.932
OGLE-2016-BLG-0638 17:52:53.68 -35:20:45.0 2457502.403 44.18 0.122 17.157 19.934
OGLE-2016-BLG-0639 17:57:03.75 -28:16:03.9 2457510.477 101.5 0.115 18.513 20.803
OGLE-2016-BLG-0640 17:58:21.18 -27:32:11.5 2457503.431 9.172 1.466 16.540 16.540
OGLE-2016-BLG-0641 17:55:31.61 -27:28:15.5 2457438.632 64.26 2.121 17.929 17.929
OGLE-2016-BLG-0642 17:59:54.22 -29:05:17.6 2457544.611 40.86 0.508 17.428 18.482
OGLE-2016-BLG-0643 17:59:47.64 -30:47:42.5 2457490.252 196.8 0.111 19.074 22.289
OGLE-2016-BLG-0644 17:55:55.35 -31:04:32.3 2457494.898 28.61 0.583 19.189 19.189
OGLE-2016-BLG-0645 17:59:55.23 -32:52:45.7 2457495.254 7.723 0.153 18.036 18.036
OGLE-2016-BLG-0646 18:00:14.92 -34:03:35.3 2457488.574 10.71 0.059 19.137 19.137
OGLE-2016-BLG-0647 18:02:51.97 -27:28:02.8 2457492.950 2.466 0.878 18.541 18.541
OGLE-2016-BLG-0648 18:03:57.24 -27:10:01.3 2457491.750 0.049 0.703 18.510 18.510
OGLE-2016-BLG-0649 18:04:25.39 -29:57:35.2 2457490.359 12.41 0.131 19.116 19.791
OGLE-2016-BLG-0650 18:02:29.09 -33:43:58.5 2457490.766 9.606 0.180 17.583 18.668
OGLE-2016-BLG-0651 18:14:37.23 -26:21:47.7 2457514.931 56.00 0.984 19.202 19.202
OGLE-2016-BLG-0652 18:11:51.98 -26:04:55.7 2457531.703 37.21 0.020 18.436 18.555
OGLE-2016-BLG-0653 18:14:55.62 -29:16:01.2 2457492.228 11.13 0.669 17.772 17.772
OGLE-2016-BLG-0654 18:19:53.36 -24:35:09.3 2457492.756 35.04 0.056 19.394 21.245
OGLE-2016-BLG-0655 18:09:59.54 -31:47:28.7 2457482.821 14.24 0.366 18.188 18.188
OGLE-2016-BLG-0656 17:32:18.23 -27:25:16.8 2457500.342 18.08 0.000 17.701 18.360
OGLE-2016-BLG-0657 17:28:22.67 -28:49:46.9 2457529.121 64.11 0.537 16.451 17.967
OGLE-2016-BLG-0658 17:23:07.17 -28:05:06.2 2457504.941 24.36 0.642 18.889 18.889
OGLE-2016-BLG-0659 17:45:23.95 -23:53:01.4 2457489.301 6.744 0.718 18.953 18.953
OGLE-2016-BLG-0660 17:43:24.86 -24:02:22.0 2457510.311 27.08 1.100 17.523 17.523
OGLE-2016-BLG-0661 17:54:53.72 -29:33:33.3 2457492.776 0.849 1.011 16.157 16.157
OGLE-2016-BLG-0662 17:56:02.66 -28:16:09.1 2457496.860 12.02 0.222 19.371 20.489
OGLE-2016-BLG-0663 17:54:42.93 -29:23:36.1 2457493.303 8.925 0.241 19.712 21.013
OGLE-2016-BLG-0664 17:56:37.38 -30:05:45.6 2457510.591 18.58 1.576 16.063 16.063
OGLE-2016-BLG-0665 18:03:51.76 -27:13:44.0 2457501.009 135.7 0.320 18.825 20.880
OGLE-2016-BLG-0666 18:01:22.91 -30:33:58.5 2457509.712 39.19 0.038 18.984 20.090
OGLE-2016-BLG-0667 17:51:52.03 -32:50:41.1 2457487.885 3.300 0.452 18.783 18.783
OGLE-2016-BLG-0668 17:47:22.28 -33:56:38.3 2457530.520 21.06 0.084 16.779 16.824
OGLE-2016-BLG-0669 17:34:51.69 -26:40:21.5 2457491.493 4.568 0.328 20.573 20.573
OGLE-2016-BLG-0670 17:22:12.38 -30:19:23.2 2457511.946 14.21 0.733 15.953 15.953
OGLE-2016-BLG-0671 17:46:05.76 -26:18:42.3 2457498.619 133.4 0.117 20.273 21.591
OGLE-2016-BLG-0672 17:47:54.32 -33:23:35.3 2457489.539 23.91 0.169 19.164 20.600
OGLE-2016-BLG-0673 17:46:52.30 -33:06:12.1 2457492.564 10.05 0.059 19.366 19.366
OGLE-2016-BLG-0674 17:53:09.38 -28:40:02.7 2457492.607 1.713 0.107 19.730 19.730
OGLE-2016-BLG-0675 17:58:01.61 -28:07:37.7 2457493.229 5.318 0.098 20.074 21.158
OGLE-2016-BLG-0676 17:55:44.17 -28:51:12.4 2457507.291 7.417 0.495 18.286 18.286
OGLE-2016-BLG-0677 17:54:52.22 -30:15:54.5 2457504.168 7.785 0.567 17.757 17.757
OGLE-2016-BLG-0678 18:02:00.05 -29:58:22.8 2457488.972 2.874 1.155 17.266 17.266
OGLE-2016-BLG-0679 18:12:06.62 -27:35:07.0 2457507.707 15.79 0.104 18.355 18.355
OGLE-2016-BLG-0680 18:12:45.32 -29:07:10.0 2457551.866 69.50 0.384 17.831 18.366
OGLE-2016-BLG-0681 18:14:27.99 -28:21:48.6 2457498.705 25.22 0.264 18.826 18.826
OGLE-2016-BLG-0682 17:53:09.79 -31:35:44.7 2457503.627 30.00 0.205 18.911 19.750
OGLE-2016-BLG-0683 17:51:48.56 -30:56:07.3 2457496.379 13.56 0.131 19.674 21.048
OGLE-2016-BLG-0684 17:53:16.24 -32:35:12.8 2457490.170 3.370 0.702 18.970 18.970
OGLE-2016-BLG-0685 17:38:06.76 -27:02:58.9 2457520.683 37.41 0.166 19.586 20.021
OGLE-2016-BLG-0686 17:31:39.82 -28:29:05.2 2457536.986 48.32 0.277 19.120 19.120
OGLE-2016-BLG-0687 17:29:10.37 -29:45:21.9 2457497.675 46.92 0.070 18.654 21.462
OGLE-2016-BLG-0688 17:21:28.52 -28:44:11.3 2457565.602 46.12 0.744 17.385 17.385
OGLE-2016-BLG-0689 17:24:35.87 -30:07:56.7 2457619.015 107.8 0.473 16.954 18.164
OGLE-2016-BLG-0690 17:24:53.37 -29:50:07.3 2457495.087 18.95 0.476 20.531 20.531
OGLE-2016-BLG-0691 17:46:05.02 -21:39:56.7 2457506.413 12.09 0.667 18.653 18.653
OGLE-2016-BLG-0692 17:46:25.03 -24:25:57.9 2457496.591 14.69 0.012 19.799 20.542
OGLE-2016-BLG-0693 17:49:55.27 -23:02:23.8 2457498.777 29.73 0.208 20.420 20.420
OGLE-2016-BLG-0694 17:47:51.48 -23:03:05.2 2457530.773 32.63 1.221 17.879 17.879
OGLE-2016-BLG-0695 17:43:51.19 -26:50:55.7 2457499.633 57.44 0.043 19.560 21.185
OGLE-2016-BLG-0696 17:47:02.68 -26:45:17.3 2457488.742 5.407 1.400 16.723 16.723
OGLE-2016-BLG-0697 17:41:02.80 -26:32:07.0 2457496.025 65.80 0.086 19.305 21.892
OGLE-2016-BLG-0698 17:35:40.08 -29:00:19.2 2457501.510 14.11 0.349 19.000 19.000
OGLE-2016-BLG-0699 17:33:34.69 -29:22:28.4 2457497.208 20.61 0.343 20.343 20.343
OGLE-2016-BLG-0700 17:42:31.06 -27:11:38.4 2457495.649 9.067 0.466 18.690 18.690
OGLE-2016-BLG-0701 17:53:33.38 -29:49:34.5 2457521.033 50.81 0.938 15.331 16.940
OGLE-2016-BLG-0702 17:54:17.40 -29:24:15.8 2457496.258 5.378 0.100 18.108 19.379
OGLE-2016-BLG-0703 17:50:01.99 -29:22:18.1 2457494.086 105.9 1.687 18.050 18.050
OGLE-2016-BLG-0704 17:51:11.60 -34:07:35.2 2457493.704 8.223 0.974 18.477 18.477
OGLE-2016-BLG-0705 17:57:51.74 -29:30:38.2 2457503.276 9.856 0.979 18.624 18.624
OGLE-2016-BLG-0706 17:55:54.10 -30:42:40.9 2457493.909 10.82 0.397 20.171 20.171
OGLE-2016-BLG-0707 17:58:20.55 -31:10:00.7 2457495.106 7.564 0.280 19.721 19.721
OGLE-2016-BLG-0708 18:04:56.21 -29:20:54.8 2457510.062 20.56 0.965 17.149 17.149
OGLE-2016-BLG-0709 18:12:21.33 -26:19:47.5 2457519.520 41.22 0.173 18.921 19.928
OGLE-2016-BLG-0710 18:14:10.56 -27:43:20.5 2457509.419 17.36 0.378 17.345 17.345
OGLE-2016-BLG-0711 18:12:02.59 -24:26:11.0 2457511.207 18.21 1.732 15.653 15.653
OGLE-2016-BLG-0712 17:43:33.09 -35:46:54.3 2457515.614 58.56 0.469 19.998 19.998
OGLE-2016-BLG-0713 17:38:12.81 -34:48:25.0 2457501.318 19.68 0.028 20.503 20.503
OGLE-2016-BLG-0714 17:30:13.86 -27:28:18.8 2457500.090 5.430 0.824 16.939 16.939
OGLE-2016-BLG-0715 17:30:32.82 -29:45:07.4 2457493.234 3.130 1.422 16.933 16.933
OGLE-2016-BLG-0716 17:29:16.12 -29:30:21.8 2457515.091 22.28 0.140 19.508 19.508
OGLE-2016-BLG-0717 17:39:53.48 -24:00:17.4 2457495.043 7.037 0.643 19.531 19.531
OGLE-2016-BLG-0718 17:50:49.87 -23:48:50.8 2457673.803 109.0 1.411 14.055 14.055
OGLE-2016-BLG-0719 17:36:14.38 -30:12:36.6 2457505.677 36.11 0.563 19.759 19.759
OGLE-2016-BLG-0720 17:37:29.61 -25:43:21.8 2457511.483 27.80 1.324 17.951 17.951
OGLE-2016-BLG-0721 17:50:45.25 -33:11:40.5 2457511.205 28.63 0.304 19.634 19.634
OGLE-2016-BLG-0722 17:57:06.09 -28:34:21.7 2457495.935 4.394 0.016 18.956 20.867
OGLE-2016-BLG-0723 17:59:06.50 -28:44:03.7 2457514.798 14.20 0.978 17.228 17.228
OGLE-2016-BLG-0724 17:57:14.76 -28:52:51.4 2457494.020 10.71 0.833 17.931 17.931
OGLE-2016-BLG-0725 17:56:09.55 -29:50:37.6 2457504.267 9.111 0.747 18.384 18.384
OGLE-2016-BLG-0726 17:55:03.87 -31:05:13.4 2457523.574 23.28 0.872 16.963 16.963
OGLE-2016-BLG-0727 17:47:57.78 -34:46:22.3 2457500.084 16.78 0.000 19.144 20.546
OGLE-2016-BLG-0728 17:41:49.78 -25:56:26.4 2457510.464 9.225 0.289 17.321 17.321
OGLE-2016-BLG-0729 17:38:35.82 -29:40:10.2 2457498.001 6.569 1.314 17.845 17.845
OGLE-2016-BLG-0730 17:56:00.52 -30:05:31.6 2457498.223 55.01 0.003 20.235 22.026
OGLE-2016-BLG-0731 17:54:13.85 -28:57:10.5 2457504.211 47.41 1.673 17.454 17.454
OGLE-2016-BLG-0732 17:50:55.45 -30:15:45.5 2457519.546 60.29 0.241 16.132 19.542
OGLE-2016-BLG-0733 17:55:54.29 -29:50:28.2 2457501.866 41.99 0.000 18.580 21.647
OGLE-2016-BLG-0734 17:56:16.54 -31:35:45.1 2457502.672 16.14 0.384 19.608 19.608
OGLE-2016-BLG-0735 17:57:41.92 -31:06:59.3 2457555.199 32.96 0.125 16.094 16.094
OGLE-2016-BLG-0736 18:02:27.50 -27:26:06.0 2457511.098 73.40 0.098 19.466 21.475
OGLE-2016-BLG-0737 18:06:17.48 -29:10:12.0 2457559.386 42.07 0.062 18.310 18.512
OGLE-2016-BLG-0738 17:55:54.29 -29:50:28.2 2457501.848 60.46 0.000 18.558 21.942
OGLE-2016-BLG-0739 17:23:05.51 -30:20:06.9 2457501.444 4.768 1.226 16.996 16.996
OGLE-2016-BLG-0740 17:34:31.77 -22:36:51.4 2457495.128 13.14 0.369 19.532 19.532
OGLE-2016-BLG-0741 17:42:22.47 -24:14:40.1 2457501.322 4.660 1.020 15.807 15.807
OGLE-2016-BLG-0742 17:51:29.93 -24:13:12.6 2457519.119 18.79 1.008 17.444 17.444
OGLE-2016-BLG-0743 17:40:13.69 -27:32:26.1 2457496.869 12.45 0.963 19.119 19.119
OGLE-2016-BLG-0744 18:01:33.32 -28:22:56.2 2457498.984 16.45 0.191 18.441 21.566
OGLE-2016-BLG-0745 18:21:18.13 -23:35:25.3 2457496.796 6.538 0.171 19.396 19.396
OGLE-2016-BLG-0746 18:15:23.74 -21:52:54.7 2457516.664 54.61 0.074 20.284 20.284
OGLE-2016-BLG-0747 17:23:17.60 -28:16:34.0 2457501.362 16.39 1.985 16.437 16.437
OGLE-2016-BLG-0748 17:53:09.47 -21:59:10.2 2457495.221 10.36 0.095 19.438 19.438
OGLE-2016-BLG-0749 17:42:30.36 -27:15:13.1 2457507.615 168.6 0.000 20.351 22.645
