Name RA Dec t0[HJD] tE[days] u0 Ibase Ibase_err
OGLE-2017-BLG-1392 17:53:07.21 -30:14:44.3 2457984.925 101.6 0.025 18.789 20.836
OGLE-2017-BLG-1393 17:51:29.30 -29:54:32.7 2457954.085 1.145 0.968 19.264 19.264
OGLE-2017-BLG-1394 17:50:56.78 -29:40:23.4 2457981.119 16.95 0.133 17.711 17.783
OGLE-2017-BLG-1395 17:56:48.30 -28:19:33.0 2457974.132 35.16 0.272 18.828 20.001
OGLE-2017-BLG-1396 17:55:33.72 -29:30:10.0 2457959.149 28.04 0.522 15.785 18.812
OGLE-2017-BLG-1397 17:56:19.09 -31:50:58.9 2457958.743 13.82 0.666 19.625 19.625
OGLE-2017-BLG-1398 18:04:41.41 -27:33:42.6 2457995.388 100.2 0.264 18.446 20.517
OGLE-2017-BLG-1399 18:02:59.85 -26:57:48.3 2457965.833 13.91 1.189 18.550 18.550
OGLE-2017-BLG-1400 18:09:47.01 -28:10:36.0 2457983.786 23.52 0.700 18.642 18.642
OGLE-2017-BLG-1401 18:06:42.83 -27:48:52.0 2457956.407 3.222 0.819 18.004 18.004
OGLE-2017-BLG-1402 17:43:09.14 -34:56:33.1 2457951.438 5.420 0.392 19.503 19.503
OGLE-2017-BLG-1403 17:38:10.87 -26:52:13.4 2457957.229 71.47 0.105 20.713 22.791
OGLE-2017-BLG-1404 17:30:53.62 -28:00:35.6 2457953.061 5.485 0.493 19.702 19.702
OGLE-2017-BLG-1405 17:30:15.96 -29:37:45.5 2458002.731 37.53 0.727 18.172 18.172
OGLE-2017-BLG-1406 17:28:07.32 -29:47:34.7 2457981.096 41.82 1.469 17.603 17.603
OGLE-2017-BLG-1407 17:39:11.39 -23:52:57.3 2457956.288 10.21 0.349 17.408 18.296
OGLE-2017-BLG-1408 17:45:52.79 -23:40:15.2 2457972.680 40.03 0.280 18.107 20.046
OGLE-2017-BLG-1409 17:52:31.84 -23:31:07.5 2457965.379 34.68 0.618 20.151 20.151
OGLE-2017-BLG-1410 17:35:39.43 -24:07:55.2 2457953.355 16.71 0.595 20.388 20.388
OGLE-2017-BLG-1411 17:56:59.37 -27:49:07.5 2457978.169 16.80 1.509 16.919 16.919
OGLE-2017-BLG-1412 17:58:19.21 -29:15:10.5 2457992.615 44.41 0.943 18.560 18.560
OGLE-2017-BLG-1413 18:02:50.36 -27:32:30.6 2457959.914 6.419 0.031 18.230 18.985
OGLE-2017-BLG-1414 18:01:32.89 -27:37:50.1 2457967.454 8.152 0.465 17.531 17.531
OGLE-2017-BLG-1415 18:03:21.64 -29:57:04.1 2458055.792 107.6 0.078 19.188 19.188
OGLE-2017-BLG-1416 17:45:41.01 -33:53:32.4 2457962.308 46.72 0.263 20.522 20.522
OGLE-2017-BLG-1417 17:35:14.68 -28:53:20.5 2457954.115 6.734 0.280 20.653 20.653
OGLE-2017-BLG-1418 17:50:58.43 -29:22:09.7 2457955.914 32.75 0.329 20.251 20.251
OGLE-2017-BLG-1419 17:51:50.11 -34:04:31.2 2457982.094 35.03 0.292 18.825 19.245
OGLE-2017-BLG-1420 17:58:08.99 -28:41:13.1 2458011.252 111.8 0.121 19.554 19.554
OGLE-2017-BLG-1421 17:56:19.88 -33:16:43.9 2457974.779 28.59 1.236 18.354 18.354
OGLE-2017-BLG-1422 18:01:07.72 -28:09:00.9 2457971.427 29.73 0.434 20.223 20.223
OGLE-2017-BLG-1423 18:06:21.52 -28:48:57.1 2458008.986 84.88 0.307 19.628 19.628
OGLE-2017-BLG-1424 17:51:46.08 -31:11:39.8 2457960.180 25.85 0.114 20.291 22.018
OGLE-2017-BLG-1425 17:52:38.09 -31:45:04.2 2457965.989 53.97 0.178 20.278 21.481
OGLE-2017-BLG-1426 18:08:07.72 -25:15:13.7 2457959.053 36.43 0.169 16.111 19.867
OGLE-2017-BLG-1427 18:01:04.07 -30:04:32.3 2457962.822 21.34 0.149 18.311 20.880
OGLE-2017-BLG-1428 18:08:25.33 -28:15:44.6 2457965.841 7.640 0.290 18.079 18.079
OGLE-2017-BLG-1429 18:10:49.52 -25:09:10.4 2457983.842 130.5 0.860 19.089 19.089
OGLE-2017-BLG-1430 17:35:07.95 -21:51:22.3 2457970.424 34.56 0.866 19.163 19.163
OGLE-2017-BLG-1431 17:35:59.77 -28:13:42.4 2457956.851 2.295 0.031 19.335 19.335
OGLE-2017-BLG-1432 17:23:28.99 -29:30:18.9 2457964.717 7.749 0.043 17.744 18.803
OGLE-2017-BLG-1433 17:54:53.92 -28:48:25.9 2457975.249 86.27 0.033 19.166 20.511
OGLE-2017-BLG-1434 17:53:07.29 -30:14:44.6 2457985.043 88.78 0.022 19.197 20.584
OGLE-2017-BLG-1435 17:58:49.01 -27:33:50.1 2457968.616 12.42 1.249 17.644 17.644
OGLE-2017-BLG-1436 17:57:41.77 -27:27:24.0 2457990.916 23.28 0.317 18.051 18.509
OGLE-2017-BLG-1437 17:56:52.95 -29:40:16.5 2457969.230 67.41 0.108 18.828 21.123
OGLE-2017-BLG-1438 17:57:44.33 -29:56:37.1 2457959.905 1.205 0.000 19.936 19.936
OGLE-2017-BLG-1439 17:59:17.93 -32:53:55.5 2458017.093 39.27 0.948 17.482 17.482
OGLE-2017-BLG-1440 17:54:21.61 -34:01:47.7 2457957.211 16.47 0.596 19.928 19.928
OGLE-2017-BLG-1441 18:05:22.69 -27:49:12.4 2457959.353 7.273 1.579 18.117 18.117
OGLE-2017-BLG-1442 18:02:03.55 -27:37:24.6 2457967.208 20.63 0.237 19.111 20.776
OGLE-2017-BLG-1443 18:01:15.15 -31:14:46.4 2457961.645 26.93 0.023 19.541 21.514
OGLE-2017-BLG-1444 18:01:30.18 -32:08:02.1 2457959.106 4.273 0.336 19.334 19.334
OGLE-2017-BLG-1445 18:07:33.55 -27:47:19.8 2457962.232 6.609 1.698 16.822 16.822
OGLE-2017-BLG-1446 18:08:34.24 -26:00:12.0 2457963.538 7.688 0.729 18.460 18.460
OGLE-2017-BLG-1447 17:46:20.10 -33:42:12.8 2457965.974 18.25 0.202 18.644 20.363
OGLE-2017-BLG-1448 17:46:19.63 -35:00:51.6 2458007.736 63.92 0.082 18.512 19.336
OGLE-2017-BLG-1449 17:36:02.64 -27:24:02.8 2457957.959 10.43 1.051 19.614 19.614
OGLE-2017-BLG-1450 17:39:02.18 -25:58:07.2 2458005.849 125.0 0.117 19.643 21.031
OGLE-2017-BLG-1451 17:45:11.56 -32:26:22.6 2457956.555 35.72 0.316 20.199 20.199
OGLE-2017-BLG-1452 17:37:02.69 -24:10:58.7 2457992.886 38.46 0.777 18.610 18.610
OGLE-2017-BLG-1453 17:52:50.01 -29:09:57.6 2457961.660 13.95 0.048 19.617 22.612
OGLE-2017-BLG-1454 17:58:50.89 -28:44:57.3 2457972.838 10.90 1.327 17.077 17.077
OGLE-2017-BLG-1455 17:56:13.60 -34:24:55.1 2457959.394 1.478 0.845 17.649 17.649
OGLE-2017-BLG-1456 18:00:44.75 -27:27:18.2 2457964.784 4.863 0.023 18.649 18.951
OGLE-2017-BLG-1457 18:09:19.49 -27:06:13.7 2457961.856 3.443 0.887 17.892 17.892
OGLE-2017-BLG-1458 18:11:05.47 -27:00:40.8 2458019.379 31.82 0.780 17.073 17.073
OGLE-2017-BLG-1459 17:32:46.05 -30:03:19.8 2457981.880 36.11 0.010 19.581 19.581
OGLE-2017-BLG-1460 17:38:26.08 -33:31:15.3 2457996.155 24.74 1.028 17.655 17.655
OGLE-2017-BLG-1461 17:58:15.20 -28:25:29.1 2457972.856 11.98 1.534 16.152 16.152
OGLE-2017-BLG-1462 18:05:03.14 -29:04:50.8 2457958.929 14.99 1.406 17.869 17.869
OGLE-2017-BLG-1463 18:07:56.16 -30:01:25.5 2457947.169 13.51 1.338 17.882 17.882
OGLE-2017-BLG-1464 17:45:42.61 -33:35:55.1 2457960.185 12.17 1.322 18.704 18.704
OGLE-2017-BLG-1465 17:36:12.59 -27:26:43.3 2457962.040 9.060 0.082 20.371 21.181
OGLE-2017-BLG-1466 17:23:58.08 -30:26:56.1 2457970.042 20.82 0.463 20.032 20.032
OGLE-2017-BLG-1467 17:16:09.35 -30:06:06.4 2457963.807 10.73 0.365 20.323 20.323
OGLE-2017-BLG-1468 17:45:55.69 -25:06:53.9 2457971.396 10.87 1.091 17.845 17.845
OGLE-2017-BLG-1469 17:38:23.69 -28:32:05.0 2457958.802 18.06 0.055 19.954 21.096
OGLE-2017-BLG-1470 17:53:50.45 -30:19:57.0 2457964.169 1.212 0.616 18.316 18.316
OGLE-2017-BLG-1471 17:51:24.11 -29:17:27.7 2457978.422 36.21 0.048 20.494 20.494
OGLE-2017-BLG-1472 17:52:31.04 -33:08:20.7 2457966.346 6.888 0.285 19.727 19.727
OGLE-2017-BLG-1473 18:00:22.97 -28:10:32.3 2457966.687 12.73 1.019 18.725 18.725
OGLE-2017-BLG-1474 17:58:02.93 -29:29:16.4 2457968.015 14.64 0.463 19.968 19.968
OGLE-2017-BLG-1475 17:59:47.49 -30:41:45.6 2457971.693 10.31 1.045 18.801 18.801
OGLE-2017-BLG-1476 18:01:03.81 -28:51:37.0 2457963.085 1.271 1.056 18.005 18.005
OGLE-2017-BLG-1477 18:11:14.52 -28:04:53.5 2458242.363 139.7 0.000 14.557 14.557
OGLE-2017-BLG-1478 17:52:36.33 -30:55:39.0 2457970.190 19.49 0.032 18.333 19.355
OGLE-2017-BLG-1479 17:42:21.60 -25:37:59.1 2457952.377 37.65 0.098 19.742 21.669
OGLE-2017-BLG-1480 17:43:25.10 -32:49:45.1 2457966.407 5.569 0.365 17.891 17.891
OGLE-2017-BLG-1481 17:37:16.83 -26:16:05.3 2457966.023 16.51 0.389 20.430 20.430
OGLE-2017-BLG-1482 17:39:41.49 -27:33:46.1 2457968.265 29.14 0.121 20.240 21.252
OGLE-2017-BLG-1483 17:39:34.34 -26:54:41.9 2457989.818 19.16 0.604 18.405 18.405
OGLE-2017-BLG-1484 17:50:28.73 -28:43:47.2 2457998.995 118.3 0.302 20.222 20.222
OGLE-2017-BLG-1485 18:03:31.99 -27:47:01.0 2457959.948 7.946 0.282 20.177 20.177
OGLE-2017-BLG-1486 17:53:33.50 -29:59:07.7 2457966.242 16.96 0.180 20.167 20.167
OGLE-2017-BLG-1487 17:56:21.92 -30:05:00.9 2457953.677 26.29 0.276 20.126 20.126
OGLE-2017-BLG-1488 17:51:25.82 -29:21:28.9 2457969.402 17.76 0.116 20.183 21.007
OGLE-2017-BLG-1489 17:55:50.78 -30:25:06.5 2457985.316 39.68 0.898 19.336 19.336
OGLE-2017-BLG-1490 17:51:07.36 -32:19:57.8 2457966.344 4.846 0.008 17.477 20.731
OGLE-2017-BLG-1491 17:36:35.95 -22:02:36.7 2457967.078 9.338 0.954 18.807 18.807
OGLE-2017-BLG-1492 17:34:58.24 -29:33:00.4 2457973.117 31.09 0.152 20.021 20.874
OGLE-2017-BLG-1493 17:52:52.96 -29:51:42.8 2457967.987 4.823 0.458 20.032 20.032
OGLE-2017-BLG-1494 17:55:31.78 -32:06:15.8 2457975.484 14.51 0.850 19.047 19.047
OGLE-2017-BLG-1495 17:55:13.94 -31:46:44.5 2458068.467 53.70 0.211 16.133 16.133
OGLE-2017-BLG-1496 17:55:49.74 -33:43:36.8 2457969.964 23.40 0.100 18.098 20.460
OGLE-2017-BLG-1497 17:54:05.14 -32:33:28.1 2457980.995 8.691 0.267 16.079 16.079
OGLE-2017-BLG-1498 17:39:18.48 -26:11:15.8 2457963.668 16.47 0.380 20.605 20.605
OGLE-2017-BLG-1499 17:44:40.92 -33:20:54.0 2457973.129 67.63 0.004 19.005 20.731
OGLE-2017-BLG-1500 17:56:25.05 -29:03:47.4 2457970.538 7.764 0.162 19.796 19.796
OGLE-2017-BLG-1501 17:59:14.28 -28:43:26.7 2457967.468 4.635 0.533 19.591 19.591
OGLE-2017-BLG-1502 17:58:50.84 -28:44:57.6 2457973.153 16.04 0.761 17.946 17.946
OGLE-2017-BLG-1503 18:16:50.89 -27:38:13.7 2457967.093 5.458 0.672 18.037 18.037
OGLE-2017-BLG-1504 17:29:20.62 -30:15:12.1 2457972.523 20.17 0.639 19.544 19.544
OGLE-2017-BLG-1505 17:55:04.44 -28:42:47.0 2457972.067 8.272 1.480 16.930 16.930
OGLE-2017-BLG-1506 17:57:47.22 -29:38:22.8 2457974.669 19.58 0.108 19.808 20.663
OGLE-2017-BLG-1507 17:55:37.24 -29:36:09.3 2457973.916 6.339 0.195 18.777 20.000
OGLE-2017-BLG-1508 18:00:13.94 -29:04:45.3 2457972.868 13.45 0.062 17.274 20.900
OGLE-2017-BLG-1509 18:00:40.00 -29:26:33.4 2457969.248 4.601 0.984 18.575 18.575
OGLE-2017-BLG-1510 18:00:32.26 -31:19:49.8 2457999.302 46.66 0.197 19.505 19.505
OGLE-2017-BLG-1511 18:08:03.60 -27:06:03.7 2457972.735 2.245 0.281 19.246 19.246
OGLE-2017-BLG-1512 18:09:10.26 -26:44:47.8 2457968.725 8.770 0.649 19.037 19.037
OGLE-2017-BLG-1513 18:09:50.08 -28:25:14.6 2457979.247 7.933 0.677 17.999 17.999
OGLE-2017-BLG-1514 18:08:18.26 -25:55:56.7 2457972.176 39.97 0.084 19.204 20.838
OGLE-2017-BLG-1515 17:28:03.84 -29:01:25.2 2457974.540 29.44 0.483 20.484 20.484
OGLE-2017-BLG-1516 17:26:49.06 -29:34:00.0 2457980.520 51.85 0.303 16.570 19.708
OGLE-2017-BLG-1517 17:53:45.47 -29:39:20.0 2457995.786 19.84 0.387 17.582 17.582
OGLE-2017-BLG-1518 17:53:11.28 -29:46:40.7 2457973.808 9.613 0.105 18.844 20.757
OGLE-2017-BLG-1519 18:00:00.66 -29:09:37.1 2457989.570 21.78 0.700 16.302 17.481
OGLE-2017-BLG-1520 17:58:14.62 -28:57:07.6 2457986.788 25.38 0.413 17.905 19.403
OGLE-2017-BLG-1521 18:02:36.00 -27:39:56.7 2457977.381 42.23 0.076 18.233 20.552
OGLE-2017-BLG-1522 18:01:16.65 -28:27:43.1 2457970.722 1.332 0.848 17.117 17.117
OGLE-2017-BLG-1523 18:07:26.12 -30:27:50.1 2458007.987 24.00 0.663 16.087 16.087
OGLE-2017-BLG-1524 17:53:12.56 -32:13:26.8 2458012.649 36.25 1.782 14.651 14.651
OGLE-2017-BLG-1525 18:07:12.55 -24:59:56.1 2457972.932 6.637 1.658 17.470 17.470
OGLE-2017-BLG-1526 17:49:33.06 -33:00:05.9 2457974.468 4.015 0.883 17.197 17.197
OGLE-2017-BLG-1527 17:56:57.55 -28:28:06.3 2457975.765 9.022 1.501 16.091 16.091
OGLE-2017-BLG-1528 17:54:34.09 -28:53:08.2 2457988.348 15.59 0.561 16.753 17.864
OGLE-2017-BLG-1529 17:53:29.69 -28:13:41.3 2457975.381 15.01 0.348 20.576 20.576
OGLE-2017-BLG-1530 17:57:29.90 -28:22:47.1 2457975.963 3.142 0.196 18.946 18.946
OGLE-2017-BLG-1531 17:59:55.29 -30:29:15.0 2457974.769 21.63 0.143 18.248 21.491
OGLE-2017-BLG-1532 18:05:00.23 -27:15:26.2 2457988.817 26.31 1.534 18.121 18.121
OGLE-2017-BLG-1533 18:06:20.78 -31:14:19.8 2457992.316 14.69 0.616 14.997 14.997
OGLE-2017-BLG-1534 18:01:12.12 -31:07:23.4 2457985.384 54.20 0.325 15.883 18.898
OGLE-2017-BLG-1535 18:07:02.13 -27:36:11.3 2457972.769 8.464 1.059 18.535 18.535
OGLE-2017-BLG-1536 17:52:34.44 -30:30:51.7 2457975.618 4.211 0.438 19.941 19.941
OGLE-2017-BLG-1537 17:47:26.99 -33:27:48.1 2457975.594 11.10 0.128 19.110 19.110
OGLE-2017-BLG-1538 17:45:00.19 -33:29:18.6 2457973.544 2.829 0.576 18.501 18.501
OGLE-2017-BLG-1539 17:52:42.63 -30:14:13.4 2457983.264 93.51 0.036 19.228 21.879
OGLE-2017-BLG-1540 17:42:16.08 -27:10:13.8 2457974.993 4.200 0.145 20.561 20.561
OGLE-2017-BLG-1541 17:51:35.24 -29:34:55.8 2457997.587 25.80 0.828 16.960 16.960
OGLE-2017-BLG-1542 17:57:24.42 -28:28:18.1 2457978.704 3.962 0.874 18.417 18.417
OGLE-2017-BLG-1543 17:55:29.20 -30:43:49.4 2457996.030 17.08 0.529 18.834 18.834
OGLE-2017-BLG-1544 18:01:49.50 -30:42:45.5 2458058.227 47.06 0.854 14.680 14.680
OGLE-2017-BLG-1545 18:04:26.06 -32:47:34.4 2457984.290 18.41 0.596 18.747 18.747
OGLE-2017-BLG-1546 17:53:45.21 -31:05:34.8 2457981.969 19.48 0.129 19.798 20.285
OGLE-2017-BLG-1547 18:09:14.61 -26:01:09.3 2458007.440 22.86 1.496 16.756 16.756
OGLE-2017-BLG-1548 17:35:29.56 -26:45:14.2 2457976.236 12.72 0.424 20.461 20.461
OGLE-2017-BLG-1549 18:00:05.30 -25:58:21.1 2457985.323 19.42 1.120 18.252 18.252
OGLE-2017-BLG-1550 17:32:45.99 -29:46:27.7 2457974.297 23.21 1.023 19.234 19.234
OGLE-2017-BLG-1551 17:43:40.10 -27:11:42.3 2457976.724 2.642 0.413 18.435 18.435
OGLE-2017-BLG-1552 17:52:07.47 -29:12:24.8 2457982.285 21.44 0.458 20.535 20.535
OGLE-2017-BLG-1553 17:52:20.99 -28:01:00.9 2457984.146 29.46 0.125 18.935 19.920
OGLE-2017-BLG-1554 17:52:14.22 -34:35:13.7 2458024.106 30.78 0.043 16.307 16.428
OGLE-2017-BLG-1555 17:50:28.25 -34:42:59.7 2457983.392 13.17 0.578 18.342 18.342
OGLE-2017-BLG-1556 17:56:03.00 -29:35:14.1 2457986.178 11.04 0.221 19.541 19.541
OGLE-2017-BLG-1557 17:55:20.67 -29:48:00.9 2458018.139 59.91 0.794 18.579 18.579
OGLE-2017-BLG-1558 17:56:15.51 -29:26:13.4 2457983.202 20.97 0.047 18.441 20.640
OGLE-2017-BLG-1559 17:59:39.52 -28:45:48.2 2457993.807 26.85 0.226 19.687 19.687
OGLE-2017-BLG-1560 17:56:42.67 -30:41:43.0 2458020.369 68.71 0.442 18.485 19.777
OGLE-2017-BLG-1561 18:00:30.89 -30:14:59.8 2457989.371 31.83 0.339 19.549 19.549
OGLE-2017-BLG-1562 17:55:47.89 -29:55:36.3 2457979.434 3.751 0.929 18.378 18.378
OGLE-2017-BLG-1563 18:01:27.32 -27:33:19.2 2457985.322 7.998 0.375 18.530 19.054
OGLE-2017-BLG-1564 18:07:44.20 -27:51:00.1 2457994.470 23.45 0.283 17.658 19.113
OGLE-2017-BLG-1565 17:53:16.35 -31:36:31.4 2457994.047 8.467 0.596 16.731 16.731
OGLE-2017-BLG-1566 17:35:18.33 -27:23:00.8 2457978.720 6.370 0.137 20.344 20.344
OGLE-2017-BLG-1567 17:38:02.98 -27:05:21.9 2457983.264 4.373 0.311 19.684 19.684
OGLE-2017-BLG-1568 17:23:31.89 -29:59:52.9 2457979.021 10.11 0.143 18.715 19.680
OGLE-2017-BLG-1569 17:59:33.32 -28:20:52.9 2457982.314 10.25 0.048 19.262 22.229
OGLE-2017-BLG-1570 17:56:30.41 -27:46:40.0 2457983.389 5.419 1.009 16.719 16.719
OGLE-2017-BLG-1571 17:56:08.44 -29:06:07.5 2457995.744 12.83 0.520 18.282 18.282
OGLE-2017-BLG-1572 18:15:27.30 -26:22:33.0 2457984.126 10.44 1.760 14.657 14.657
OGLE-2017-BLG-1573 17:47:15.59 -26:39:29.8 2458010.578 60.72 1.370 18.576 18.576
OGLE-2017-BLG-1574 17:40:55.84 -25:48:12.9 2457981.075 39.33 0.149 20.083 21.250
OGLE-2017-BLG-1575 17:39:23.62 -27:12:12.9 2457992.234 25.11 0.874 19.325 19.325
OGLE-2017-BLG-1576 17:54:41.89 -29:55:02.9 2458038.336 97.27 0.300 16.797 19.387
OGLE-2017-BLG-1577 17:58:36.21 -28:48:22.0 2458002.235 25.53 1.988 15.559 15.559
OGLE-2017-BLG-1578 17:56:16.59 -31:01:58.5 2457988.466 11.35 0.027 18.614 19.315
OGLE-2017-BLG-1579 17:57:15.39 -32:06:43.1 2457985.110 14.51 0.600 19.442 19.442
OGLE-2017-BLG-1580 17:59:44.88 -31:16:41.0 2458006.507 30.39 0.313 18.327 18.591
OGLE-2017-BLG-1581 18:02:53.77 -27:13:33.7 2458013.417 89.54 0.499 20.322 20.322
OGLE-2017-BLG-1582 18:10:41.17 -30:52:33.6 2458028.883 38.28 0.445 17.943 17.943
OGLE-2017-BLG-1583 17:54:56.68 -29:35:50.1 2458025.104 100.4 0.116 17.925 20.550
OGLE-2017-BLG-1584 17:56:37.84 -31:36:43.4 2457995.840 14.36 0.000 18.871 19.047
OGLE-2017-BLG-1585 17:59:44.21 -32:34:49.1 2457981.145 12.44 0.135 15.847 19.276
OGLE-2017-BLG-1586 18:11:03.05 -26:04:42.6 2458016.332 37.69 0.484 19.140 19.140
OGLE-2017-BLG-1587 18:11:41.73 -27:37:43.8 2457984.325 35.19 0.105 19.886 20.389
OGLE-2017-BLG-1588 17:37:38.05 -34:42:15.4 2458000.174 35.92 0.158 19.914 19.914
OGLE-2017-BLG-1589 17:39:39.75 -33:55:47.3 2457994.045 27.99 0.458 19.276 19.276
OGLE-2017-BLG-1590 17:35:52.39 -25:45:06.6 2457977.384 8.204 0.363 19.851 19.851
OGLE-2017-BLG-1591 17:37:49.99 -24:51:49.7 2457983.064 14.75 0.081 19.830 19.830
OGLE-2017-BLG-1592 17:54:20.39 -29:56:55.0 2458006.319 16.01 1.075 17.665 17.665
OGLE-2017-BLG-1593 18:04:55.84 -27:56:11.9 2457985.398 3.826 1.386 18.037 18.037
OGLE-2017-BLG-1594 18:01:40.74 -30:31:18.3 2457997.638 95.70 0.099 19.982 21.435
OGLE-2017-BLG-1595 18:05:41.02 -30:33:55.2 2457986.250 8.851 0.120 19.016 19.016
OGLE-2017-BLG-1596 18:13:30.24 -26:59:03.0 2458009.082 24.23 0.495 18.568 18.568
OGLE-2017-BLG-1597 17:35:05.80 -27:29:12.2 2457984.424 2.554 0.376 19.663 19.663
OGLE-2017-BLG-1598 17:46:09.39 -23:03:19.9 2458004.877 15.33 0.269 15.668 15.668
OGLE-2017-BLG-1599 17:44:07.05 -24:32:29.7 2457979.857 4.644 0.855 18.754 18.754
OGLE-2017-BLG-1600 17:43:38.19 -26:54:38.8 2457989.356 15.34 0.104 16.982 18.068
OGLE-2017-BLG-1601 17:53:48.72 -29:01:06.3 2457989.738 37.96 0.852 19.249 19.249
OGLE-2017-BLG-1602 17:53:17.14 -29:08:30.1 2457987.611 5.626 0.647 18.600 18.600
OGLE-2017-BLG-1603 17:54:13.11 -30:22:58.2 2457995.303 17.18 0.123 18.674 19.977
OGLE-2017-BLG-1604 17:54:06.00 -29:48:17.8 2458016.408 22.15 0.317 17.205 18.016
OGLE-2017-BLG-1605 17:51:50.62 -29:20:46.0 2458038.369 45.85 0.400 19.006 19.006
OGLE-2017-BLG-1606 17:53:10.86 -34:56:58.7 2458013.817 68.08 0.165 18.381 19.997
OGLE-2017-BLG-1607 17:48:19.79 -34:57:20.8 2457996.218 21.90 0.339 18.104 18.104
OGLE-2017-BLG-1608 17:57:32.77 -28:02:37.6 2458018.203 29.22 0.694 16.779 17.561
OGLE-2017-BLG-1609 17:56:08.53 -28:12:50.3 2458005.066 28.78 0.317 18.152 19.104
OGLE-2017-BLG-1610 17:59:58.69 -29:35:52.1 2458007.674 5.727 1.028 16.430 16.430
OGLE-2017-BLG-1611 17:59:38.26 -29:35:18.5 2457999.275 28.19 0.772 19.181 19.181
OGLE-2017-BLG-1612 17:59:56.77 -29:25:56.8 2457992.608 3.517 0.155 19.935 19.935
OGLE-2017-BLG-1613 17:58:29.78 -28:51:16.1 2457991.823 44.96 0.144 19.624 21.762
OGLE-2017-BLG-1614 17:58:34.92 -30:25:02.6 2458005.028 61.24 0.000 17.941 20.946
OGLE-2017-BLG-1615 17:54:58.73 -33:17:52.1 2457987.695 12.03 0.021 18.757 21.295
OGLE-2017-BLG-1616 18:02:04.18 -27:46:24.0 2457992.441 10.64 0.268 18.417 19.321
OGLE-2017-BLG-1617 18:05:43.10 -27:27:58.7 2457986.290 6.013 0.447 19.999 19.999
OGLE-2017-BLG-1618 18:00:37.24 -28:37:59.6 2457990.700 2.346 1.177 17.591 17.591
OGLE-2017-BLG-1619 18:01:49.70 -28:25:53.5 2457997.936 16.63 0.162 18.781 19.440
OGLE-2017-BLG-1620 18:02:36.60 -28:01:35.7 2457988.939 6.467 0.684 19.748 19.748
OGLE-2017-BLG-1621 18:02:01.69 -28:14:45.9 2457987.202 11.96 1.249 18.235 18.235
OGLE-2017-BLG-1622 18:03:53.12 -30:05:32.3 2457981.414 16.45 1.255 18.474 18.474
OGLE-2017-BLG-1623 17:59:58.69 -29:35:52.2 2458007.220 8.053 1.140 16.633 16.633
OGLE-2017-BLG-1624 18:01:21.53 -29:23:40.7 2457993.192 2.442 0.837 18.104 18.104
OGLE-2017-BLG-1625 18:03:08.63 -32:08:59.8 2458031.146 79.50 1.087 18.737 18.737
OGLE-2017-BLG-1626 18:09:00.33 -27:13:05.7 2458012.615 66.52 0.825 19.416 19.416
OGLE-2017-BLG-1627 18:06:16.43 -26:38:23.0 2458002.814 37.71 0.042 19.845 20.682
OGLE-2017-BLG-1628 18:07:37.35 -28:35:24.5 2457996.540 12.31 0.339 19.484 19.484
OGLE-2017-BLG-1629 18:10:13.45 -27:42:24.4 2458083.821 73.18 0.758 15.081 15.821
OGLE-2017-BLG-1630 18:09:31.86 -27:43:20.9 2458001.015 22.19 0.008 18.361 18.586
OGLE-2017-BLG-1631 18:07:52.70 -27:31:59.3 2457999.174 19.40 0.325 17.990 19.474
OGLE-2017-BLG-1632 18:11:21.33 -29:26:57.9 2458035.882 125.8 0.300 15.094 18.338
OGLE-2017-BLG-1633 18:09:51.38 -29:23:15.7 2458003.315 44.62 0.280 20.515 20.515
OGLE-2017-BLG-1634 18:09:32.71 -30:01:44.9 2458032.110 207.5 0.024 18.256 21.576
OGLE-2017-BLG-1635 18:14:34.76 -26:21:36.6 2457996.539 27.78 0.537 20.011 20.011
OGLE-2017-BLG-1636 18:12:17.28 -25:51:19.7 2457992.656 9.196 0.330 16.495 16.495
OGLE-2017-BLG-1637 18:11:08.04 -27:05:50.1 2458008.074 32.49 0.097 19.606 20.108
OGLE-2017-BLG-1638 17:52:29.86 -30:38:55.5 2458001.326 80.92 0.226 18.495 21.406
OGLE-2017-BLG-1639 18:09:15.33 -25:56:23.9 2457982.819 9.938 0.704 18.685 18.685
OGLE-2017-BLG-1640 17:45:43.42 -34:35:45.3 2457986.952 2.951 0.113 16.149 17.021
OGLE-2017-BLG-1641 17:44:53.87 -34:18:54.0 2457991.399 35.33 1.772 17.436 17.436
OGLE-2017-BLG-1642 17:43:49.62 -33:54:49.1 2458050.924 53.43 0.225 18.057 18.057
OGLE-2017-BLG-1643 17:43:38.47 -35:48:00.1 2457996.512 17.63 0.000 18.167 18.167
OGLE-2017-BLG-1644 17:42:36.59 -35:38:29.0 2457997.130 19.99 0.309 20.085 20.085
OGLE-2017-BLG-1645 17:39:39.22 -35:09:43.1 2458011.836 22.67 1.159 17.367 17.367
OGLE-2017-BLG-1646 17:40:00.82 -35:01:16.5 2458000.267 14.48 0.679 18.239 18.239
OGLE-2017-BLG-1647 17:33:33.54 -27:36:16.0 2458035.799 49.57 0.092 19.114 19.114
OGLE-2017-BLG-1648 17:32:46.19 -26:57:34.7 2457991.995 6.184 0.330 20.060 20.060
OGLE-2017-BLG-1649 17:30:52.86 -28:30:13.8 2457994.481 9.705 1.011 18.549 18.549
