08:12:11.25,-24:37:27.54606779
18:08:26.25,-37:10:08.0387616
16:55:18.75,-24:37:27.54606779
17:00:56.25,-24:37:27.54606779
17:17:48.75,-24:37:27.54606779
17:23:26.25,-24:37:27.54606779
17:29:03.75,-24:37:27.54606779
17:34:41.25,-24:37:27.54606779
17:40:18.75,-24:37:27.54606779
17:45:56.25,-24:37:27.54606779
17:51:33.75,-24:37:27.54606779
08:40:21.81818182,-48:55:22.06257689
08:46:54.54545455,-48:55:22.06257689
18:02:48.75,-24:37:27.54606779
18:08:26.25,-24:37:27.54606779
18:14:03.75,-24:37:27.54606779
08:53:27.27272727,-48:55:22.06257689
18:30:56.25,-24:37:27.54606779
18:36:33.75,-04:46:48.69064992
18:42:11.25,-04:46:48.69064992
18:47:48.75,-04:46:48.69064992
18:19:41.25,-04:46:48.69064992
09:45:49.09090909,-48:55:22.06257689
09:52:21.81818182,-48:55:22.06257689
19:10:18.75,+14:28:39.04386935
02:27:16.36363636,+65:41:46.80670768
02:38:10.90909091,+65:41:46.80670768
19:21:33.75,+14:28:39.04386935
19:27:11.25,+14:28:39.04386935
19:38:26.25,+14:28:39.04386935
19:44:03.75,+35:41:07.20496555
19:49:41.25,+35:41:07.20496555
19:44:03.75,+14:28:39.04386935
19:49:41.25,+14:28:39.04386935
18:14:03.75,-18:12:35.84471142
20:12:11.25,+35:41:07.20496555
20:17:48.75,+35:41:07.20496555
20:23:26.25,+35:41:07.20496555
15:52:21.81818182,-48:55:22.06257689
15:58:54.54545455,-48:55:22.06257689
16:38:10.90909091,-48:55:22.06257689
16:44:43.63636364,-48:55:22.06257689
16:51:16.36363636,-48:55:22.06257689
16:57:49.09090909,-48:55:22.06257689
17:30:32.72727273,-48:55:22.06257689
17:37:05.45454545,-48:55:22.06257689
17:43:38.18181818,-48:55:22.06257689
06:11:15,+34:57:13.91492588
23:43:38.18181818,+65:41:46.80670768
00:15:52.94117647,+64:56:53.10274382
00:26:28.23529412,+64:56:53.10274382
00:37:03.52941176,+64:56:53.10274382
07:01:52.5,+13:51:43.01881938
07:52:30,-25:16:57.37095592
08:03:45,-25:16:57.37095592
08:09:22.5,-25:16:57.37095592
08:15:00,-25:16:57.37095592
09:43:20,-49:42:08.60517587
09:50:00,-49:42:08.60517587
10:10:00,-49:42:08.60517587
16:58:07.5,-25:16:57.37095592
17:15:00,-25:16:57.37095592
17:20:37.5,-25:16:57.37095592
17:26:15,-25:16:57.37095592
17:31:52.5,-25:16:57.37095592
17:37:30,-25:16:57.37095592
17:43:07.5,-25:16:57.37095592
17:48:45,-25:16:57.37095592
17:54:22.5,-25:16:57.37095592
18:00:00,-25:16:57.37095592
